y/delta,y^+,U,dU/dy,W,P,u'u',v'v',w'w',u'v',u'w',v'w',k,omega_x'omega_x',omega_y'omega_y',omega_z'omega_z',omega_x'omega_y',omega_x'omega_z',omega_y'omega_z',p'p',u'p',v'p',w'p'
1.969136123310693e-01,3.585568282216393e+01,1.440857572773767e+01,8.149782030583137e-02,7.460728884611943e-03,-6.305627855194603e-01,4.228636977908869e+00,6.305627855194600e-01,1.205306588181846e+00,-7.236096943451600e-01,-1.378282378854456e-03,-4.319911309587440e-04,3.032253175805087e+00,1.765721996945471e-02,2.129948737527624e-02,2.306276580605266e-02,7.656287892951264e-03,4.803409357427746e-08,-2.692484334752192e-06,3.601197152144304e+00,5.553758303694993e-01,-6.124830519051858e-02,-7.804162570099456e-03
2.070316597448810e-01,3.769806179512845e+01,1.455279522098163e+01,7.522750682532020e-02,7.257838954649102e-03,-6.499254067700024e-01,4.029219604518538e+00,6.499254067700020e-01,1.204603737601327e+00,-7.197078748144099e-01,-9.323917755932235e-04,-3.901763917769860e-04,2.941874374444934e+00,1.706822123673252e-02,1.998121865744734e-02,2.139846956071755e-02,7.325487876840100e-03,-4.591315111568546e-06,-8.106117988748188e-06,3.572541558878791e+00,5.694450217703284e-01,-6.152163598994673e-02,-7.958273945505910e-03
2.173738228668202e-01,3.958124963676869e+01,1.468917982624352e+01,6.976068562399290e-02,6.960209822547269e-03,-6.668335126971237e-01,3.841563803636607e+00,6.668335126971232e-01,1.202109939818581e+00,-7.147279291274066e-01,-4.300027375497871e-04,-3.236835229084432e-04,2.855253628076156e+00,1.646673199646529e-02,1.873404442309345e-02,1.986124764954218e-02,7.002699927238760e-03,-1.153039132468663e-05,-1.370261345159080e-05,3.537084186825160e+00,5.804475370151675e-01,-6.215290663059284e-02,-8.004689881816908e-03
2.279371787035034e-01,4.150471410392278e+01,1.481865160708460e+01,6.498634826055803e-02,6.572368796462971e-03,-6.812802420727616e-01,3.665649442662427e+00,6.812802420727614e-01,1.197955811716675e+00,-7.087933055330146e-01,1.607439059302626e-04,-2.538318220542835e-04,2.772442748225932e+00,1.585648308455462e-02,1.756072571809659e-02,1.844810563806839e-02,6.689020467282934e-03,-1.538316396070460e-05,-1.900374761204263e-05,3.495309947947675e+00,5.886073018444435e-01,-6.306325015465392e-02,-7.924014114972996e-03
2.387187417461112e-01,4.346791157009366e+01,1.494202783963920e+01,6.080915603012853e-02,6.101872903368271e-03,-6.932974199372346e-01,3.501305697092415e+00,6.932974199372344e-01,1.192233834907750e+00,-7.020102624213523e-01,8.237747050046810e-04,-1.966732980754288e-04,2.693418475968699e+00,1.524415108635177e-02,1.646206922135993e-02,1.714630086743028e-02,6.385225907599736e-03,-1.368160211012841e-05,-2.356144245171236e-05,3.447705041043275e+00,5.941834120691704e-01,-6.417459402882286e-02,-7.689184440722327e-03
2.497154648141782e-01,4.547028717909350e+01,1.506003393260543e+01,5.714880785421916e-02,5.564515358836766e-03,-7.029544980163213e-01,3.348114353008088e+00,7.029544980163210e-01,1.185013911058321e+00,-6.944656354504497e-01,1.454341359633410e-03,-1.613164828383525e-04,2.618041381041365e+00,1.463300208670072e-02,1.543724451208704e-02,1.595396996551701e-02,6.091317915892540e-03,-1.194261289400625e-05,-2.738759719380819e-05,3.394789726156230e+00,5.974410269354330e-01,-6.541906243569402e-02,-7.276235653520051e-03
2.609242399168145e-01,4.751127500186213e+01,1.517331326548546e+01,5.393450966633189e-02,4.978896674392116e-03,-7.103538944888323e-01,3.205494932430396e+00,7.103538944888320e-01,1.176320432169721e+00,-6.862357308376866e-01,1.959639646488430e-03,-1.537431130211104e-04,2.546084629544475e+00,1.402508022843961e-02,1.448408975973085e-02,1.486562650093593e-02,5.807303071466401e-03,-1.199083886912280e-05,-3.073702106619928e-05,3.337181959542346e+00,5.986209470176653e-01,-6.673600362913595e-02,-6.711345857427982e-03
2.723418991311134e-01,4.959029819641487e+01,1.528243123923937e+01,5.110357248076656e-02,4.361845128699545e-03,-7.156266546489505e-01,3.072772076009126e+00,7.156266546489503e-01,1.166134289250616e+00,-6.773922188701498e-01,2.309290840286335e-03,-1.773156461991713e-04,2.477266509954346e+00,1.342627258770219e-02,1.359941098289630e-02,1.387311668364185e-02,5.533233171973966e-03,-1.253062587810721e-05,-3.379723014518337e-05,3.275584645600760e+00,5.979272505881301e-01,-6.806092801588258e-02,-6.075898757309108e-03
2.839652154974980e-01,5.170676917087474e+01,1.538788055948672e+01,4.860050225801832e-02,3.727628535693526e-03,-7.189229668705408e-01,2.949169988986605e+00,7.189229668705405e-01,1.154486440940022e+00,-6.680053779441206e-01,2.499976788073883e-03,-2.351492080062725e-04,2.411289698398584e+00,1.284223995742430e-02,1.277949588703089e-02,1.296576573119363e-02,5.269278623480416e-03,-1.336712671056932e-05,-3.643117442451226e-05,3.210708903045189e+00,5.954863940158593e-01,-6.932159790625275e-02,-5.436114390224869e-03
2.957909039317521e-01,5.386008974954277e+01,1.549008706384810e+01,4.637853500094039e-02,3.080029243315233e-03,-7.203969833535177e-01,2.833846995605930e+00,7.203969833535174e-01,1.141516043713122e+00,-6.581354263583181e-01,2.561869242563920e-03,-3.311316974585488e-04,2.347880011336284e+00,1.227183114769656e-02,1.202073223010654e-02,1.213462950987965e-02,5.015710050971961e-03,-1.216199233255145e-05,-3.838003409947618e-05,3.143181877874045e+00,5.913196299865631e-01,-7.044732954322694e-02,-4.768890191975487e-03
3.078156221534808e-01,5.604965134195976e+01,1.558942301410648e+01,4.440082091169724e-02,2.413674176938853e-03,-7.201967935939485e-01,2.725979006464188e+00,7.201967935939482e-01,1.127370232039336e+00,-6.478250689458996e-01,2.534053468458455e-03,-4.611356176364177e-04,2.286773016048735e+00,1.171491875172586e-02,1.131879960127424e-02,1.137356069946704e-02,4.772831947156249e-03,-1.040317414475627e-05,-3.966759312199448e-05,3.073502924740989e+00,5.854033209593402e-01,-7.138381639369744e-02,-4.001361923529915e-03
3.200359716307346e-01,5.827483511491153e+01,1.568621884292019e+01,4.263783561430177e-02,1.726462760935655e-03,-7.184637572275540e-01,2.624840453021476e+00,7.184637572275535e-01,1.112131311526296e+00,-6.371120844462485e-01,2.456549901803991e-03,-6.111086884304180e-04,2.227717760887662e+00,1.117613216337716e-02,1.066906530402607e-02,1.067738531178804e-02,4.541085450646881e-03,-1.015442224586248e-05,-4.015196019286994e-05,3.002057160634056e+00,5.777723181955026e-01,-7.209982311442459e-02,-3.103219072652647e-03
