dxdx,dxdy,dxdz,dydx,dydy,dydz,dzdx,dzdy,dzdz,xvel,yvel,zvel,RANS_k,t_visc,y^+,U,dU/dy,W,P,u'u',v'v',w'w',u'v',u'w',v'w',DNS_k,omega_x'omega_x',omega_y'omega_y',omega_z'omega_z',omega_x'omega_y',omega_x'omega_z',omega_y'omega_z',p'p',u'p',v'p',w'p',y
4.55636e-14,0.612335,-4.66749e-14,-1.97155e-25,1.0426399999999993e-12,2.0195600000000023e-25,6.02441e-34,7.867529999999999e-21,7.867529999999999e-21,0.983888,-7.72443e-14,9.4506e-21,0.00806179,0.00408237,0.24532228312287002,1.0053628388165667,0.00016717084261043085,6.786634212344148e-05,-0.0029061692255162503,0.010298351162178195,0.002906169225516249,0.004454868592823882,-0.002545415644533501,9.689408057126973e-06,-3.0615920979617547e-06,0.008829694490259162,4.341510616459303e-05,4.1034874097972965e-05,4.094875081909413e-05,1.7601077175379998e-05,-4.639307602712515e-08,-1.608725244433777e-07,0.011914570969625983,0.0023114630725467513,-0.0002946938183025813,-8.823358676353173e-06,0.331707
4.286074813461286e-14,0.6105713948201597,-4.3803117802906246e-14,-1.6491835855077545e-25,1.5504106913260036e-12,1.7000741507687416e-25,5.669551721416145e-34,7.853442591790923e-21,7.853442591790923e-21,0.9843333855522265,-7.289152267669499e-14,9.456364930739996e-21,0.00805406263667323,0.004090524507832489,0.24587067708168237,1.0057228179388775,0.00016678912408229853,6.518760917446034e-05,-0.0029054091763607653,0.010275302989502823,0.0029054091763607644,0.0044509171634175915,-0.0025427284166828217,9.671098858980538e-06,-3.098409382027224e-06,0.008815814664640589,4.328942587559657e-05,4.0888817718251956e-05,4.079507578102957e-05,1.7547510952142128e-05,-4.672024656242953e-08,-1.6073212953199993e-07,0.011896866326454921,0.0023092246094543957,-0.00029481143017574357,-8.583154546714972e-06,0.3324484985405327
1.0001800000000006e-14,0.589131,-8.890460000000006e-15,2.26987e-25,7.72345e-12,-2.1839599999999997e-25,1.3554899999999996e-34,7.682179999999999e-21,7.682179999999999e-21,0.989748,-1.9974200000000003e-14,9.52645e-21,0.00796012,0.00418966,0.2525375791345512,1.0099432136499291,0.00016267987233788654,3.3008593188303226e-05,-0.002892600689620236,0.010015891676253373,0.0028926006896202346,0.0044006479028137575,-0.002509622747963057,9.631574722345691e-06,-3.4968017573915647e-06,0.008654570134343682,4.184904218832201e-05,3.9265572095237914e-05,3.9101416067244274e-05,1.6936455321841874e-05,-5.997604450107491e-08,-1.5644820891791172e-07,0.01168085395693238,0.0022784076916469317,-0.00029557348704000895,-5.7824449698944395e-06,0.341463
-2.253800298493893e-15,0.5808015015653126,2.9566092604778516e-15,7.84385800805152e-26,6.880203618680713e-12,-7.08228287387625e-26,-2.500824885564119e-35,7.615110977121288e-21,7.615110977121288e-21,0.9918205412496035,1.5474388789093785e-15,9.553674619536296e-21,0.00792245180172989,0.004230666026320199,0.25519020975046025,1.0116224269915395,0.00016104488101819042,2.0205188800807332e-05,-0.0028875044419474846,0.009912676961805521,0.0028875044419474833,0.004380646742055822,-0.00249645064648177,9.615848837358398e-06,-3.6553143324460347e-06,0.008590414072904413,4.127594154319159e-05,3.8619714243629834e-05,3.8427541818891494e-05,1.6693328175214523e-05,-6.525026859669119e-08,-1.547437202533206e-07,0.011594906837825693,0.002266146239623821,-0.00029587669463975824,-4.668097119749129e-06,0.3450496947450128
-2.33375e-14,0.566472,2.33375e-14,-1.77114e-25,5.42954e-12,1.83052e-25,-3.0122e-34,7.499729999999999e-21,7.499729999999999e-21,0.995386,3.85718e-14,9.60051e-21,0.00785765,0.00430121,0.2597536147214693,1.014414551687653,0.00015851128375916207,-8.064681667027474e-07,-0.0028766005630199293,0.009748027286228879,0.002876600563019928,0.0043449154571261715,-0.0024735775410148556,9.869644275131702e-06,-3.881058404967945e-06,0.008484771653187487,4.0347113743579475e-05,3.7601666217401777e-05,3.7363864852386986e-05,1.630108362530788e-05,-7.572459200208297e-08,-1.503746771446823e-07,0.011446923634354745,0.002243234744188131,-0.00029599168195499866,-3.065985491501417e-06,0.35122
-3.916367978646927e-14,0.5512584579032089,3.6902806647640186e-14,-2.4506768573633536e-25,4.22184218198568e-12,2.502339548409913e-25,-5.054920140829767e-34,7.373743914115099e-21,7.373743914115099e-21,0.9990574859994662,6.91309871623106e-14,9.649519658880944e-21,0.007787895834890081,0.004381800948684258,0.264646643589015,1.0174083571523587,0.00015579467968700165,-2.333583927230097e-05,-0.002864909075041172,0.009571484634251531,0.002864909075041171,0.0043066032297989915,-0.0024490522652501493,1.014177186656078e-05,-4.123108424754551e-06,0.008371498469545845,3.935119484851019e-05,3.651008253974707e-05,3.622335636455511e-05,1.5880506464608005e-05,-8.695549680150054e-08,-1.4569004928677123e-07,0.011288251307200944,0.002218668305470183,-0.00029611497503471593,-1.348150126056452e-06,0.3578359987829319
-4.66749e-14,0.544038,4.3341000000000004e-14,-2.77319e-25,3.64866e-12,2.82119e-25,-6.02441e-34,7.313949999999999e-21,7.313949999999999e-21,1.0008,8.36346e-14,9.67278e-21,0.00775479,0.00442005,0.2669689107331505,1.0187838615784839,0.0001546120917853265,-3.32568959073024e-05,-0.002858422302339643,0.009493565800796794,0.002858422302339642,0.004287921705057158,-0.0024373413350691673,1.048503077440139e-05,-4.219961061172528e-06,0.008319954904096795,3.89039565384468e-05,3.603494274758103e-05,3.5725877790190735e-05,1.569358858280269e-05,-8.75868241233e-08,-1.4287663196813087e-07,0.01121319408003801,0.0022064047232471717,-0.00029597979680010645,-6.935760160746195e-07,0.360976
-6.22332e-14,0.521806,6.00106e-14,-9.77121e-25,6.67234e-12,9.82807e-25,-8.28356e-34,7.12615e-21,7.12615e-21,1.006,1.2064e-13,9.74322e-21,0.00765198,0.00454736,0.2741842067448316,1.0230575609351382,0.00015093778506658094,-6.408167011597219e-05,-0.002838267866050855,0.009251471582790662,0.002838267866050853,0.00422987811119145,-0.0024009554145081754,1.155153797404504e-05,-4.5208827027813315e-06,0.008159808780016483,3.7514384799028044e-05,3.455868095915407e-05,3.418020929009043e-05,1.5112833758575153e-05,-8.954836137302965e-08,-1.341353298274e-07,0.01097999088756113,0.002168301709937065,-0.0002955597973269593,1.3401891246107243e-06,0.370732
-6.246219494456323e-14,0.5216486150066386,6.025595162118556e-14,-9.714977208792023e-25,6.646725971331982e-12,9.77166051311772e-25,-8.314594265987318e-34,7.12479575018805e-21,7.12479575018805e-21,1.0060367226745008,1.2113322452258835e-13,9.74372506556132e-21,0.007651227074783933,0.004548322958308302,0.27423730593658785,1.0230890121716891,0.00015091074491234278,-6.430851744058633e-05,-0.002838119544446931,0.009249689950091993,0.0028381195444469294,0.004229450953675541,-0.002400687641298321,1.1559386670787573e-05,-4.523097261397571e-06,0.008158630224107233,3.75041585884705e-05,3.4547816774558015e-05,3.4168834323915025e-05,1.5108559836656344e-05,-8.956279682271762e-08,-1.340710003698395e-07,0.010978274686172379,0.0021680213002065467,-0.0002955567064444056,1.3551561176512844e-06,0.3708037968762384
-9.33498e-14,0.50042,9.33498e-14,-2.1301099999999993e-25,3.1918200000000004e-12,2.16296e-25,-1.25006e-33,6.94213e-21,6.94213e-21,1.01099,1.87661e-13,9.81185e-21,0.00754967,0.00467821,0.28139950275651276,1.0272003560002225,0.0001475331868525936,-9.248419594433278e-05,-0.002815656474627051,0.009025414002044544,0.0028156564746270487,0.004170741011744445,-0.002364447088341096,1.3222695197788235e-05,-4.776614183346495e-06,0.008005905744208019,3.6192982994283657e-05,3.320392544468126e-05,3.27600710333666e-05,1.456849996787151e-05,-7.121900375443297e-08,-1.2514960358977633e-07,0.010748475019607911,0.002129163400535776,-0.00029454114844661616,3.201920849813351e-06,0.380488
-8.521332491712307e-14,0.4935443404310426,8.546399076600424e-14,3.4174321373106297e-25,-3.075365517274093e-12,-3.396343740835627e-25,-1.1354051214021954e-33,6.882658507304368e-21,6.882658507304368e-21,1.0126894896194492,1.7144808191015651e-13,9.835589634746835e-21,0.00751361172650843,0.004721030752019065,0.28395948619557443,1.0286698732974928,0.0001463259465442328,-0.00010255502646846132,-0.0028076275013699348,0.008945251067791735,0.0028076275013699326,0.004149756321874745,-0.0023514936303832197,1.3817211432154489e-05,-4.86722871657262e-06,0.007951317445518205,3.572432960605475e-05,3.2723578473649677e-05,3.225653688259751e-05,1.4375466411973576e-05,-6.466238325864565e-08,-1.2196082944903734e-07,0.010666337743085385,0.002115274424550481,-0.00029417815763232926,3.862009820982894e-06,0.3839494239514293
-7.04172e-14,0.481041,7.11237e-14,1.35056e-24,-1.4472200000000001e-11,-1.3505899999999997e-24,-9.26906e-34,6.77451e-21,6.77451e-21,1.01578,1.41965e-13,9.878759999999999e-21,0.00744804,0.0047989,0.28861479876819385,1.0312623063857584,0.00014429431170796903,-0.00011909316535774314,-0.0027916990334938634,0.00880875262954268,0.0027916990334938612,0.004110986700238565,-0.0023279069190217604,1.4996658377705257e-05,-4.985833375997447e-06,0.007855719181637551,3.492174950266578e-05,3.1921400250487425e-05,3.142358293338497e-05,1.4045967901696707e-05,-5.4903609818326337e-08,-1.1723777462163474e-07,0.010518562071517887,0.0020896960845291327,-0.0002931329124214745,5.118701244467965e-06,0.390244
-1.0177709064237666e-14,0.4688736970561362,1.0305619497131404e-14,5.385586884754478e-25,-1.522735479654554e-11,-5.385310815490402e-25,-9.26979384319008e-35,6.6745043757564176e-21,6.6745043757564176e-21,1.0190995991342375,1.2709386864304458e-14,9.925853662338207e-21,0.007375311255410413,0.00487134791082335,0.2938104365976178,1.0341556337861277,0.00014202687238005983,-0.00013755082608428614,-0.0027739218060852397,0.008656411312314,0.0027739218060852376,0.004067717229142223,-0.0023015825835642286,1.631299945523982e-05,-5.118204048350997e-06,0.007749025173770729,3.402601683568304e-05,3.102611610851268e-05,3.0493951038385997e-05,1.3678225693621932e-05,-4.401217091613227e-08,-1.119665319394514e-07,0.010353634613374598,0.002061148959291953,-0.00029196634938755876,6.521252286512762e-06,0.397269164675406
1.3238699999999996e-14,0.464144,-1.3335699999999988e-14,2.2291600000000006e-25,-1.55209e-11,-2.22866e-25,2.31577e-34,6.63563e-21,6.63563e-21,1.02039,-3.753510000000001e-14,9.944159999999999e-21,0.00734704,0.00489951,0.295830094779875,1.0352478805725287,0.00014121231605810416,-0.0001437239833499642,-0.002766541023384988,0.008600836000241804,0.0027665410233849858,0.004050672745317943,-0.002291347003786073,1.676658078707461e-05,-5.140817189711675e-06,0.007709024884472365,3.3701001313076914e-05,3.070540245027367e-05,3.0165835159268666e-05,1.3543858976692166e-05,-4.444524602177035e-08,-1.1035660744448916e-07,0.010290362738752017,0.0020499752602617396,-0.0002913528253521399,7.059275105180386e-06,0.4
3.99163e-14,0.448919,-4.22297e-14,-2.3913800000000002e-25,3.0541600000000024e-13,2.40048e-25,6.08192e-34,6.52071e-21,6.52071e-21,1.02484,-1.0100200000000002e-13,1.0008299999999999e-20,0.0072465,0.00498866,0.3030453907915562,1.0391499685351968,0.00013830228651314023,-0.00016577779294498575,-0.0027401729317702494,0.008402291349931567,0.0027401729317702477,0.0039897807601103055,-0.002254780054685789,1.838701517706775e-05,-5.221603389131289e-06,0.007566122520906061,3.253987255148937e-05,2.955964224217878e-05,2.8993630270955027e-05,1.306382941263865e-05,-4.59924212368241e-08,-1.0460509865470648e-07,0.010064321862812468,0.002010056848940116,-0.0002891609903353449,8.98137951464407e-06,0.409756
3.824401377167422e-14,0.44743160012627653,-4.0172637492117307e-14,-1.7943026857843886e-25,8.815535128683476e-13,1.8044618823205718e-25,5.811595562081502e-34,6.510089240945923e-21,6.510089240945923e-21,1.0252832171913542,-9.665697013934672e-14,1.0014799147678327e-20,0.007236206255022143,0.004997627178442249,0.30378737298020747,1.0395512382491716,0.00013800303474476974,-0.0001680456879675768,-0.0027374613792164543,0.008381874087224161,0.0027374613792164526,0.003983518956244943,-0.0022510197065473614,1.8553651923960243e-05,-5.229911006859119e-06,0.0075514272113427795,3.242046832213635e-05,2.9441818432109798e-05,2.887308703237263e-05,1.301446575715215e-05,-4.615152440465451e-08,-1.0401364446170023e-07,0.010041077036324026,0.0020059518544739228,-0.0002889355938248911,9.179038381895154e-06,0.4107592545055342
2.36544e-14,0.434455,-2.22261e-14,3.4148100000000004e-25,5.907980000000001e-12,-3.3954100000000002e-25,3.45319e-34,6.41743e-21,6.41743e-21,1.02915,-5.87494e-14,1.00715e-20,0.0071464,0.00507586,0.3102606868032373,1.0429546780580887,0.000135588635761076,-0.00018406728987534614,-0.0027125783287712496,0.008214254689326784,0.002712578328771248,0.00392849515191051,-0.002218188243848455,1.983565012410142e-05,-5.189049369020801e-06,0.007427664085004271,3.143901394647506e-05,2.849202927265379e-05,2.7913759376736302e-05,1.2609055555631141e-05,-5.1139173051594826e-08,-9.906847139437602e-08,0.009841242334176041,0.001970022978940437,-0.00028647778056050733,1.0558701117030528e-05,0.419512
1.4719671015008516e-14,0.42746058623549416,-1.105408851805357e-14,1.7333691666983512e-25,6.0038409162076114e-12,-1.7079081289251717e-25,2.015237049967133e-34,6.368361033295648e-21,6.368361033295648e-21,1.0312460621917348,-3.382251571003014e-14,1.0102714739114322e-20,0.007096335780744176,0.005118731257633827,0.3138874755735634,1.0448615155167558,0.0001342359259496044,-0.00019304367623174478,-0.0026986371588553003,0.008120342951598226,0.0026986371588552985,0.003897667090562584,-0.002199793835129052,2.0553912331521173e-05,-5.166155912392465e-06,0.007358323600508054,3.088913674207132e-05,2.7959893066706623e-05,2.7376279059291015e-05,1.2381917306745222e-05,-5.3933591582440644e-08,-9.629785055963707e-08,0.009729281401416483,0.0019498931897972468,-0.00028510074712901934,1.133168161070359e-05,0.4244158807536126
5.879250000000002e-15,0.42054,9.781875224740546e-29,6.967630000000061e-27,6.09869e-12,-3.8218200000000006e-27,5.924619999999999e-35,6.31981e-21,6.31981e-21,1.03332,-9.158740000000002e-15,1.0133599999999999e-20,0.0070468,0.00516115,0.3174759828149185,1.0466977110461246,0.00013299844686595022,-0.00019971076314702972,-0.002684294780239831,0.00803247996272604,0.0026842947802398296,0.003867132992744356,-0.002181539847440238,2.116118402418031e-05,-5.073415667077804e-06,0.007291953867855112,3.037320724461178e-05,2.747196060443868e-05,2.6893225709062736e-05,1.2169803997169815e-05,-5.4585686695293495e-08,-9.346315112054678e-08,0.009620259317831613,0.0019299612959060802,-0.0002834858923124387,1.1731899134826243e-05,0.429268
-1.725044948967681e-14,0.40826573076653505,2.0429020174473244e-14,-2.449404034579646e-25,6.0858954944039365e-12,2.496222802544506e-25,-2.6559195841398827e-34,6.2343294669228516e-21,6.2343294669228516e-21,1.0370333478885128,4.743538410875324e-14,1.0189851705637865e-20,0.006955777019455591,0.005237825119024685,0.3241078897975845,1.0500911772240453,0.00013071146634067478,-0.0002120321818578422,-0.0026577886832778947,0.007870100697413672,0.0026577886832778934,0.003810703039309556,-0.002147804720192945,2.2283480597114263e-05,-4.902022762142715e-06,0.007169296210000561,2.9419719845357375e-05,2.6570214422546574e-05,2.6000496596115658e-05,1.1777798172943495e-05,-5.579082126558297e-08,-8.822435355391207e-08,0.009418776007707859,0.0018931252364016646,-0.00028050148508855125,1.2471539663407703e-05,0.438235183663448
-1.9285100000000004e-14,0.407186,2.2226099999999996e-14,-2.671e-25,6.08477e-12,2.71917e-25,-2.94167e-34,6.22681e-21,6.22681e-21,1.03736,5.241379999999999e-14,1.01948e-20,0.00694777,0.00524457,0.32469127882659976,1.0503819920462656,0.00013052436113785405,-0.00021277168877521755,-0.002655387019172336,0.007856517563739993,0.0026553870191723347,0.003805748764535304,-0.0021448226414918924,2.234723784768935e-05,-4.877239964488619e-06,0.0071588266737238155,2.9340174367424237e-05,2.6496454264892668e-05,2.59278996542195e-05,1.1745232089008736e-05,-5.5734160058553216e-08,-8.779743275143518e-08,0.009401365156429997,0.0018898821631411762,-0.00028020300254572283,1.2463696848890197e-05,0.439024
-3.55618e-14,0.394351,3.33392e-14,-1.9456499999999986e-26,4.3938500000000015e-13,2.008820000000002e-26,-5.12075e-34,6.13822e-21,6.13822e-21,1.04127,8.99826e-14,1.02551e-20,0.00684937,0.00532617,0.33190657483828084,1.0539787601076154,0.0001282102630720129,-0.00022191783490785165,-0.002625683482457762,0.007688522751792188,0.0026256834824577606,0.0037444747994081714,-0.0021079405962560705,2.313578102027299e-05,-4.570728850671933e-06,0.0070293405168290616,2.8356364009099475e-05,2.5584196157743227e-05,2.5030028080926855e-05,1.134245808428128e-05,-5.503338002882084e-08,-8.251731980756509e-08,0.009186029523538218,0.0018497721638127853,-0.00027651140089791405,1.2366697718817361e-05,0.44878
-3.139576000904165e-14,0.39000427150569633,3.021087853915992e-14,9.217926151623466e-26,-1.7751962828662667e-12,-9.336454540080006e-26,-4.5125352557986736e-34,6.108472373762776e-21,6.108472373762776e-21,1.0426036113489363,7.98510243878826e-14,1.0276036642549264e-20,0.006814984643530854,0.005354256769887098,0.3344457270686351,1.0552445074352728,0.00012739590323762405,-0.00022513647726351196,-0.002615230439176361,0.007629403292139441,0.00261523043917636,0.003722911730483026,-0.002094961346718844,2.3413279150932476e-05,-4.462863784981486e-06,0.006983772730899416,2.8010148931915982e-05,2.5263161205930134e-05,2.4714055928958758e-05,1.1200716912363074e-05,-5.478676683753916e-08,-8.065918252030135e-08,0.009110250241351219,0.0018356569571616225,-0.0002752122804540074,1.2332562520889498e-05,0.4522132575017341
-2.37223e-14,0.381998,2.44488e-14,2.97802e-25,-5.85425e-12,-3.02334e-25,-3.39226e-34,6.05368e-21,6.05368e-21,1.04506,6.11896e-14,1.0314599999999999e-20,0.00675165,0.00540599,0.33912261042519887,1.057517504366699,0.00012598351875900052,-0.0002287433633955324,-0.002595562423571463,0.007525297556068457,0.002595562423571462,0.0036832739304780773,-0.0020709361482241203,2.353255890139293e-05,-4.212340946505979e-06,0.006902066955059,2.7404627507985207e-05,2.471169065771377e-05,2.4168171920040527e-05,1.0953982879967385e-05,-5.7797614201978e-08,-7.845986664456841e-08,0.008973472193110253,0.0018096281623761828,-0.0002725677727892507,1.1687085941014145e-05,0.458537
-7.12707628574296e-15,0.3724694902230889,8.437021411447807e-15,1.221631649856815e-25,-2.661166649330534e-12,-1.2497244499728533e-25,-1.0439297893332594e-34,5.989644316015382e-21,5.989644316015382e-21,1.0479896325422964,1.9576643114975646e-14,1.0361586183123714e-20,0.006674038751010644,0.005468480823108489,0.34489806561594244,1.0603244146369166,0.00012423937364215818,-0.00023319748543480936,-0.0025712745091299983,0.0073967380073396,0.002571274509129997,0.0036343254491209473,-0.002041267574779743,2.367985674943111e-05,-3.902971796676201e-06,0.006801168982795273,2.6656872735346007e-05,2.403068298713152e-05,2.3494063033312364e-05,1.0649292504028705e-05,-6.151569154403534e-08,-7.574394466786149e-08,0.008804565802151328,0.0017774853598961106,-0.00026930208614390285,1.0889990786072438e-05,0.4663461516619241
-2.9898300000000007e-15,0.370094,4.44523e-15,7.837580000000001e-26,-1.8651200000000004e-12,-8.075560000000003e-26,-4.58483e-35,5.97368e-21,5.97368e-21,1.04872,9.20239e-15,1.03733e-20,0.00665469,0.00548406,0.34633790643688006,1.0610069765701322,0.00012382530625766575,-0.00023380519265729194,-0.002565137477813673,0.007365975131152735,0.0025651374778136718,0.0036221229911449692,-0.002033846376009699,2.361499676671405e-05,-3.8213906820597084e-06,0.006776617800055688,2.6481346326574718e-05,2.3872066231456708e-05,2.3337981704351295e-05,1.0577387310048778e-05,-6.242027400152057e-08,-7.549764575089156e-08,0.008763405427895405,0.0017694851077571412,-0.0002684177174518709,1.056781390542735e-05,0.468293
-1.03841e-14,0.358608,1.11131e-14,2.2958499999999993e-26,1.90944e-12,-2.2954600000000003e-26,-1.58453e-34,5.89763e-21,5.89763e-21,1.05228,2.46493e-14,1.04312e-20,0.00655853,0.00556043,0.3535532024485612,1.064427414664983,0.0001217503416473765,-0.00023685052060944223,-0.002534383732721623,0.007211816939058697,0.002534383732721621,0.0035609743245101056,-0.001996657441574207,2.3289971966881407e-05,-3.4125733445031986e-06,0.006653587498145212,2.5601752569587402e-05,2.3077209725123582e-05,2.255583066794898e-05,1.0217057715417136e-05,-6.695329605702798e-08,-7.426339848726884e-08,0.00855714354124138,0.0017293944348776486,-0.0002639859901361257,8.953328798344027e-06,0.478049
-9.400993136115042e-15,0.3556726419352608,1.0525118362562022e-14,2.574198450084524e-26,1.435321860241722e-13,-2.5730756687363508e-26,-1.4840966285798293e-34,5.878244362023785e-21,5.878244362023785e-21,1.05319002449015,2.2443548779398435e-14,1.0446305348368475e-20,0.006533319147118814,0.005580193933040435,0.35546195130737235,1.0653322642095633,0.00012120142635331911,-0.00023765613776554533,-0.0025262480753967414,0.007171035622150907,0.0025262480753967397,0.003544797933760764,-0.001986819406371046,2.3203989255325085e-05,-3.3044239871850944e-06,0.006621040815654205,2.536906307533119e-05,2.286693679287995e-05,2.2348918866169276e-05,1.0121735402730928e-05,-6.815247079101086e-08,-7.393688824401387e-08,0.008502578608613568,0.0017187887679744728,-0.0002628136121154879,8.526229674382395e-06,0.4806298717807854
-6.66784e-15,0.347512,8.89046e-15,3.34804e-26,-4.7659e-12,-3.34488e-26,-1.20488e-34,5.82435e-21,5.82435e-21,1.05572,1.63113e-14,1.0488299999999999e-20,0.00646323,0.00563514,0.36076849846024234,1.067786461512823,0.00011973008039752411,-0.00023910530286955017,-0.002503488383369283,0.007062064624647403,0.0025034883833692815,0.0034998099497317923,-0.001959427369882814,2.2702379925397858e-05,-3.039976010009591e-06,0.006532681478874239,2.4766672408835134e-05,2.231991651659349e-05,2.1815153717541056e-05,9.87068956299867e-06,-6.739636645695855e-08,-7.353771477337124e-08,0.00835456629448354,0.0016894814933516337,-0.0002593026688315396,7.314583427923369e-06,0.487805
8.755823562226755e-15,0.3395307835723542,-9.291691038722508e-15,-3.096279123380737e-26,-4.1940070226556434e-12,3.105321663628843e-26,1.3138214521977802e-34,5.7718533481524866e-21,5.7718533481524866e-21,1.0582039044789728,-2.942362840328709e-14,1.0530318144629331e-20,0.006393033669529865,0.00568948098810735,0.36613439848435314,1.0702681086158004,0.00011824227767529527,-0.0002405706766507507,-0.002480474127869293,0.00695187480416966,0.0024804741278692923,0.003454318782381061,-0.0019317289578988268,2.2195160176281903e-05,-2.772570225000289e-06,0.006443333857210008,2.4157544100208478e-05,2.1766777907031317e-05,2.1275418492095147e-05,9.616835816171285e-06,-6.663180521827676e-08,-7.313407661205061e-08,0.008204898486570168,0.0016598464216044126,-0.00025575245621507384,6.089385114256845e-06,0.4950603808673232
1.40717e-14,0.33678,-1.55583e-14,-5.317359999999999e-26,-3.9969e-12,5.32843e-26,2.1819099999999997e-34,5.75376e-21,5.75376e-21,1.05906,-4.5186500000000006e-14,1.05448e-20,0.00636884,0.00570821,0.3679837944719235,1.071102434076669,0.00011774061328161909,-0.00024113402092771467,-0.0024725393595869437,0.006915341916918743,0.0024725393595869424,0.0034387080829260753,-0.0019221757878693988,2.194369635432117e-05,-2.7031403788281968e-06,0.006413294679715882,2.396033108260295e-05,2.158816042861881e-05,2.1101592864429167e-05,9.534047927053823e-06,-6.668339013881482e-08,-7.281018401674271e-08,0.008154581672192277,0.0016497265954641131,-0.0002544416674296187,5.77556899438932e-06,0.497561
1.25873e-14,0.326388,-1.33357e-14,8.064899999999998e-27,4.215599999999999e-12,-7.975280000000002e-27,1.80383e-34,5.68673e-21,5.68673e-21,1.0623,-3.78391e-14,1.0600599999999999e-20,0.00627542,0.0057797,0.37519909048360467,1.0743574996281837,0.0001157834028609079,-0.00024333187132973772,-0.0024415823864313646,0.006772811275861694,0.002441582386431363,0.003377803972462915,-0.0018849047274391232,2.0962626900364455e-05,-2.4322644303866374e-06,0.006296098817377987,2.319091755032306e-05,2.089129616143748e-05,2.0423423685705017e-05,9.211056458390867e-06,-6.688464529126607e-08,-7.154653849850604e-08,0.007958273951973713,0.0016102447637310745,-0.0002493277117600834,4.551236177999849e-06,0.507317
9.245922048144997e-15,0.32399636411752364,-1.0169085758743179e-14,1.1106114826092539e-26,4.20932646743298e-12,-1.1035305925636799e-26,1.1784376377695574e-34,5.671760904881721e-21,5.671760904881721e-21,1.0630432307696736,-2.6075775274389518e-14,1.0613707456385294e-20,0.006253479257789832,0.005796305152627241,0.37691239080570804,1.0751304277033242,0.00011531865557419925,-0.00024385375952332326,-0.002434231531803511,0.00673896681641924,0.0024342315318035095,0.0033633420526878953,-0.0018760545680365228,2.0729668112707154e-05,-2.3679438745891156e-06,0.0062682702004553245,2.30082172909641e-05,2.0725823009470994e-05,2.0262389755777874e-05,9.134360868022712e-06,-6.693243411614054e-08,-7.124648091668066e-08,0.007911659914276946,0.0016008696480163578,-0.00024811338293952606,4.260513551334801e-06,0.509633600443749
-1.4843900000000004e-15,0.316316,-4.68583377701281e-28,2.0872499999999997e-26,4.18918e-12,-2.08621e-26,-8.299119999999996e-35,5.62369e-21,5.62369e-21,1.06543,1.17003e-14,1.06558e-20,0.00618302,0.00584963,0.3824143864952858,1.0775505602841478,0.00011384550214399982,-0.0002463699342296403,-0.002410718027239029,0.006634070217549253,0.002410718027239027,0.0033173891625481967,-0.0018475961227100764,1.982966895662103e-05,-2.229264163666992e-06,0.006181088703668238,2.245084155022109e-05,2.0226911729190577e-05,1.978483549795346e-05,8.901149207849403e-06,-6.58852347002816e-08,-6.940014264496244e-08,0.00776545181389622,0.0015710412380500873,-0.00024398007379349576,3.714599259012554e-06,0.517073
-7.0050941928572886e-15,0.30903017056806276,4.970405659857477e-15,1.506098133647751e-26,1.2069187137737615e-12,-1.503477822782629e-26,-1.3339625864459537e-34,5.5789194950192194e-21,5.5789194950192194e-21,1.0676961061462134,2.4304844551623626e-14,1.0696500459073436e-20,0.006114939909758663,0.0059006173882898,0.38779288210016055,1.0799163695620124,0.00011240541572869372,-0.00024882962983148503,-0.002387732316582288,0.006531528171386394,0.002387732316582286,0.0032724677501021924,-0.0018197764674893714,1.8949871556094233e-05,-2.0936973152427292e-06,0.006095864119035434,2.1905976897286383e-05,1.9739199219111065e-05,1.9318000621716956e-05,8.673172313642867e-06,-6.486154115826486e-08,-6.759524805037751e-08,0.007622525561375807,0.0015418823689859243,-0.00023993954262448307,3.1809387860580893e-06,0.5243454116981767
-8.89046e-15,0.306542,6.66784e-15,1.30763e-26,1.884519999999996e-13,-1.30447e-26,-1.5061e-34,5.56363e-21,5.56363e-21,1.06847,2.86094e-14,1.07104e-20,0.00609169,0.00591803,0.38962968250696695,1.0807036423198504,0.00011191783291966945,-0.0002499841623628282,-0.0023799378675088897,0.0064976151913944905,0.0023799378675088876,0.003257338126221693,-0.0018102543155150035,1.8622476637589293e-05,-2.059316649285247e-06,0.006067445592562533,2.1729871707856592e-05,1.958244232887071e-05,1.916894902111183e-05,8.599292542119093e-06,-6.489457493867448e-08,-6.689712871518182e-08,0.007574799846712931,0.0015320084922377198,-0.00023850103918331538,3.0795542301560013e-06,0.526829
-8.89046e-15,0.29705,8.89046e-15,-3.27855e-26,5.23824e-13,3.28487e-26,-1.20488e-34,5.50599e-21,5.50599e-21,1.07141,2.65437e-14,1.07644e-20,0.00600147,0.00598495,0.39684497851864814,1.0837961971606942,0.00011000251632659783,-0.00025451938237796304,-0.002349319811728771,0.006364398654435398,0.0023493198117287687,0.0031979061299967984,-0.001772849519158968,1.733640808001502e-05,-1.9242629542606088e-06,0.005955812298080483,2.1038097541093225e-05,1.896667190506004e-05,1.8583446418109535e-05,8.309078962655543e-06,-6.502433781500938e-08,-6.415478521599191e-08,0.007387324300983713,0.0014932220550956366,-0.0002328503282495711,2.6812967062923888e-06,0.536585
