u'u',v'v',w'w',u'w',u'v',v'w',k
2.548141002655029297e+00,8.669757246971130371e-01,1.186827301979064941e+00,1.569853047840297222e-03,-5.511637926101684570e-01,-2.562490990385413170e-04,2.300971984863281250e+00
2.548314094543457031e+00,8.670170307159423828e-01,1.186896681785583496e+00,1.569901243783533573e-03,-5.512160658836364746e-01,-2.561454311944544315e-04,2.301113843917846680e+00
2.547915220260620117e+00,8.669546246528625488e-01,1.186734437942504883e+00,1.568046631291508675e-03,-5.511515736579895020e-01,-2.561629517003893852e-04,2.300802230834960938e+00
2.527316570281982422e+00,8.632504343986511230e-01,1.178391575813293457e+00,1.498628291301429272e-03,-5.469195842742919922e-01,-2.602325694169849157e-04,2.284479379653930664e+00
2.182399511337280273e+00,7.988379001617431641e-01,1.038645267486572266e+00,4.643801948986947536e-04,-4.759170114994049072e-01,-3.322093398310244083e-04,2.009941339492797852e+00
1.914172172546386719e+00,7.467982769012451172e-01,9.304730892181396484e-01,-2.039765240624547005e-04,-4.217855632305145264e-01,-3.928547375835478306e-04,1.795721769332885742e+00
1.902029752731323242e+00,7.444238066673278809e-01,9.255949258804321289e-01,-2.319429186172783375e-04,-4.193985164165496826e-01,-3.956198925152420998e-04,1.786024332046508789e+00
1.901768922805786133e+00,7.443780899047851562e-01,9.254888892173767090e-01,-2.326756366528570652e-04,-4.193734526634216309e-01,-3.955835709348320961e-04,1.785817980766296387e+00
1.901804566383361816e+00,7.443903088569641113e-01,9.255018830299377441e-01,-2.327208640053868294e-04,-4.194081723690032959e-01,-3.954729181714355946e-04,1.785848379135131836e+00
1.901834368705749512e+00,7.444011569023132324e-01,9.255124926567077637e-01,-2.327904221601784229e-04,-4.194429218769073486e-01,-3.953671548515558243e-04,1.785874009132385254e+00
1.901853799819946289e+00,7.444097995758056641e-01,9.255191683769226074e-01,-2.328602131456136703e-04,-4.194764196872711182e-01,-3.952555125579237938e-04,1.785891413688659668e+00
1.901861190795898438e+00,7.444157600402832031e-01,9.255207180976867676e-01,-2.329400740563869476e-04,-4.195086359977722168e-01,-3.951485850848257542e-04,1.785898804664611816e+00
1.901859402656555176e+00,7.444198131561279297e-01,9.255188107490539551e-01,-2.330494462512433529e-04,-4.195399582386016846e-01,-3.950370592065155506e-04,1.785899043083190918e+00
1.901846885681152344e+00,7.444216012954711914e-01,9.255122542381286621e-01,-2.331772120669484138e-04,-4.195697903633117676e-01,-3.949271631427109241e-04,1.785890340805053711e+00
1.901825547218322754e+00,7.444215416908264160e-01,9.255024194717407227e-01,-2.333144075237214565e-04,-4.195990860462188721e-01,-3.948202356696128845e-04,1.785874843597412109e+00
1.901796698570251465e+00,7.444198131561279297e-01,9.254893660545349121e-01,-2.334434539079666138e-04,-4.196274280548095703e-01,-3.947105142287909985e-04,1.785852909088134766e+00
1.901760816574096680e+00,7.444165349006652832e-01,9.254736304283142090e-01,-2.335763419978320599e-04,-4.196549952030181885e-01,-3.946032957173883915e-04,1.785825490951538086e+00
1.901718616485595703e+00,7.444120049476623535e-01,9.254552721977233887e-01,-2.337656915187835693e-04,-4.196819663047790527e-01,-3.944972995668649673e-04,1.785792946815490723e+00
1.901670932769775391e+00,7.444060444831848145e-01,9.254345893859863281e-01,-2.339035272598266602e-04,-4.197084307670593262e-01,-3.943841438740491867e-04,1.785755753517150879e+00
1.901615619659423828e+00,7.443988323211669922e-01,9.254109859466552734e-01,-2.340992214158177376e-04,-4.197343587875366211e-01,-3.942762850783765316e-04,1.785712718963623047e+00
1.901555061340332031e+00,7.443904876708984375e-01,9.253854155540466309e-01,-2.343038795515894890e-04,-4.197599291801452637e-01,-3.941670292988419533e-04,1.785665512084960938e+00
1.901490092277526855e+00,7.443810701370239258e-01,9.253576993942260742e-01,-2.344974200241267681e-04,-4.197851717472076416e-01,-3.940616152249276638e-04,1.785614490509033203e+00
1.901418566703796387e+00,7.443704605102539062e-01,9.253275990486145020e-01,-2.346878754906356335e-04,-4.198096990585327148e-01,-3.939472371712327003e-04,1.785558342933654785e+00
1.901343822479248047e+00,7.443588972091674805e-01,9.252960085868835449e-01,-2.349129063077270985e-04,-4.198344647884368896e-01,-3.938382142223417759e-04,1.785499453544616699e+00
1.901262521743774414e+00,7.443463802337646484e-01,9.252620935440063477e-01,-2.351333387196063995e-04,-4.198588728904724121e-01,-3.937245346605777740e-04,1.785435438156127930e+00
1.901176214218139648e+00,7.443325519561767578e-01,9.252258539199829102e-01,-2.353776362724602222e-04,-4.198829829692840576e-01,-3.936089924536645412e-04,1.785367250442504883e+00
1.901085615158081055e+00,7.443180084228515625e-01,9.251880645751953125e-01,-2.356154727749526501e-04,-4.199073612689971924e-01,-3.934984561055898666e-04,1.785295844078063965e+00
1.900990724563598633e+00,7.443028092384338379e-01,9.251486063003540039e-01,-2.358459751121699810e-04,-4.199314415454864502e-01,-3.933772677555680275e-04,1.785221099853515625e+00
1.900892496109008789e+00,7.442865371704101562e-01,9.251076579093933105e-01,-2.361110527999699116e-04,-4.199554026126861572e-01,-3.932620165869593620e-04,1.785143375396728516e+00
1.900782465934753418e+00,7.442678213119506836e-01,9.250614047050476074e-01,-2.363526145927608013e-04,-4.199773073196411133e-01,-3.931510145775973797e-04,1.785055875778198242e+00
1.900462627410888672e+00,7.442004084587097168e-01,9.249237179756164551e-01,-2.361669903621077538e-04,-4.199379980564117432e-01,-3.930951934307813644e-04,1.784793376922607422e+00
1.894448876380920410e+00,7.427999377250671387e-01,9.222855567932128906e-01,-2.239854657091200352e-04,-4.182051420211791992e-01,-3.948066150769591331e-04,1.779767155647277832e+00
1.763194084167480469e+00,7.116717696189880371e-01,8.646414875984191895e-01,7.445761002600193024e-05,-3.787356615066528320e-01,-4.350922536104917526e-04,1.669753670692443848e+00
1.336238384246826172e+00,6.071150302886962891e-01,6.782174110412597656e-01,1.370111946016550064e-03,-2.470007389783859253e-01,-5.647567450068891048e-04,1.310785412788391113e+00
1.268631815910339355e+00,5.903953909873962402e-01,6.490319371223449707e-01,1.626974553801119328e-03,-2.262452095746994019e-01,-5.849305889569222927e-04,1.254029512405395508e+00
1.265825986862182617e+00,5.897152423858642578e-01,6.478281617164611816e-01,1.637106295675039291e-03,-2.254643440246582031e-01,-5.856190109625458717e-04,1.251684665679931641e+00
1.265572786331176758e+00,5.896671414375305176e-01,6.477242708206176758e-01,1.637175213545560837e-03,-2.254691123962402344e-01,-5.855348426848649979e-04,1.251482009887695312e+00
1.265404224395751953e+00,5.896402001380920410e-01,6.476569175720214844e-01,1.636888366192579269e-03,-2.255020290613174438e-01,-5.854263436049222946e-04,1.251350641250610352e+00
1.265234947204589844e+00,5.896134972572326660e-01,6.475893855094909668e-01,1.636553090065717697e-03,-2.255360335111618042e-01,-5.853164475411176682e-04,1.251218914985656738e+00
1.265062928199768066e+00,5.895861983299255371e-01,6.475206613540649414e-01,1.636241679079830647e-03,-2.255708724260330200e-01,-5.851988098584115505e-04,1.251084804534912109e+00
1.264886975288391113e+00,5.895586013793945312e-01,6.474506855010986328e-01,1.635898835957050323e-03,-2.256064862012863159e-01,-5.850894958712160587e-04,1.250948190689086914e+00
1.264706969261169434e+00,5.895299911499023438e-01,6.473788619041442871e-01,1.635563909076154232e-03,-2.256426364183425903e-01,-5.849680746905505657e-04,1.250807881355285645e+00
1.264522552490234375e+00,5.895010232925415039e-01,6.473054289817810059e-01,1.635223394259810448e-03,-2.256797701120376587e-01,-5.848477012477815151e-04,1.250664472579956055e+00
1.264335870742797852e+00,5.894715189933776855e-01,6.472311019897460938e-01,1.634871936403214931e-03,-2.257174700498580933e-01,-5.847212160006165504e-04,1.250519275665283203e+00
1.264145135879516602e+00,5.894413590431213379e-01,6.471549868583679199e-01,1.634530723094940186e-03,-2.257561683654785156e-01,-5.845992127433419228e-04,1.250370740890502930e+00
1.263950586318969727e+00,5.894108414649963379e-01,6.470776796340942383e-01,1.634160522371530533e-03,-2.257958054542541504e-01,-5.844687111675739288e-04,1.250219583511352539e+00
1.263752102851867676e+00,5.893796682357788086e-01,6.469987630844116211e-01,1.633773092180490494e-03,-2.258363515138626099e-01,-5.843393155373632908e-04,1.250065326690673828e+00
1.263549327850341797e+00,5.893478393554687500e-01,6.469179987907409668e-01,1.633409410715103149e-03,-2.258777171373367310e-01,-5.842064856551587582e-04,1.249907612800598145e+00
1.263343572616577148e+00,5.893155932426452637e-01,6.468362212181091309e-01,1.633010106161236763e-03,-2.259202450513839722e-01,-5.840722005814313889e-04,1.249747753143310547e+00
1.263133883476257324e+00,5.892827510833740234e-01,6.467527151107788086e-01,1.632618368603289127e-03,-2.259635925292968750e-01,-5.839297082275152206e-04,1.249584674835205078e+00
1.262920975685119629e+00,5.892496109008789062e-01,6.466681957244873047e-01,1.632200321182608604e-03,-2.260081619024276733e-01,-5.837882054038345814e-04,1.249419450759887695e+00
1.262704372406005859e+00,5.892159342765808105e-01,6.465821266174316406e-01,1.631803810596466064e-03,-2.260539382696151733e-01,-5.836396012455224991e-04,1.249251246452331543e+00
1.262483239173889160e+00,5.891814827919006348e-01,6.464941501617431641e-01,1.631367951631546021e-03,-2.261007726192474365e-01,-5.834933836013078690e-04,1.249079465866088867e+00
1.262258291244506836e+00,5.891465544700622559e-01,6.464047431945800781e-01,1.630934420973062515e-03,-2.261489778757095337e-01,-5.833387840539216995e-04,1.248904824256896973e+00
1.262028574943542480e+00,5.891109108924865723e-01,6.463134288787841797e-01,1.630511018447577953e-03,-2.261985838413238525e-01,-5.831794114783406258e-04,1.248726487159729004e+00
1.261794686317443848e+00,5.890749096870422363e-01,6.462205052375793457e-01,1.630052109248936176e-03,-2.262497544288635254e-01,-5.830182926729321480e-04,1.248545050621032715e+00
1.261554598808288574e+00,5.890379548072814941e-01,6.461251974105834961e-01,1.629606122151017189e-03,-2.263022512197494507e-01,-5.828526336699724197e-04,1.248358964920043945e+00
1.261310219764709473e+00,5.890003442764282227e-01,6.460281014442443848e-01,1.629116013646125793e-03,-2.263564318418502808e-01,-5.826803972013294697e-04,1.248169302940368652e+00
1.261060357093811035e+00,5.889620184898376465e-01,6.459289193153381348e-01,1.628628000617027283e-03,-2.264118641614913940e-01,-5.825062980875372887e-04,1.247975587844848633e+00
1.260806202888488770e+00,5.889230370521545410e-01,6.458278894424438477e-01,1.628145342692732811e-03,-2.264693826436996460e-01,-5.823239916935563087e-04,1.247778654098510742e+00
1.260547995567321777e+00,5.888838768005371094e-01,6.457254886627197266e-01,1.627661054953932762e-03,-2.265285849571228027e-01,-5.821403465233743191e-04,1.247578620910644531e+00
1.260282278060913086e+00,5.888430476188659668e-01,6.456198096275329590e-01,1.627113553695380688e-03,-2.265876233577728271e-01,-5.819553625769913197e-04,1.247372627258300781e+00
1.259766101837158203e+00,5.887423753738403320e-01,6.454083323478698730e-01,1.625355333089828491e-03,-2.265151888132095337e-01,-5.820340593345463276e-04,1.246958374977111816e+00
1.240441441535949707e+00,5.840842127799987793e-01,6.372380852699279785e-01,1.529738423414528370e-03,-2.161652296781539917e-01,-6.031100056134164333e-04,1.230881810188293457e+00
9.097297787666320801e-01,5.073189735412597656e-01,5.015801191329956055e-01,-1.532540773041546345e-04,-3.096412494778633118e-02,-9.912239620462059975e-04,9.593144059181213379e-01
8.186177015304565430e-01,4.877271354198455811e-01,4.660890102386474609e-01,-6.405602907761931419e-04,2.217908948659896851e-02,-1.106534036807715893e-03,8.862169384956359863e-01
8.167722821235656738e-01,4.873616695404052734e-01,4.653891623020172119e-01,-6.489753723144531250e-04,2.296131849288940430e-02,-1.108284224756062031e-03,8.847615122795104980e-01
8.162994384765625000e-01,4.872853457927703857e-01,4.652159810066223145e-01,-6.498949369415640831e-04,2.291905134916305542e-02,-1.108239986933767796e-03,8.844003677368164062e-01
8.158339858055114746e-01,4.872112572193145752e-01,4.650459587574005127e-01,-6.507142679765820503e-04,2.286482974886894226e-02,-1.108166179619729519e-03,8.840456008911132812e-01
8.153569698333740234e-01,4.871355295181274414e-01,4.648719727993011475e-01,-6.515490822494029999e-04,2.280896902084350586e-02,-1.108092837966978550e-03,8.836822509765625000e-01
8.148697614669799805e-01,4.870584309101104736e-01,4.646942913532257080e-01,-6.524218479171395302e-04,2.275095507502555847e-02,-1.108014257624745369e-03,8.833112120628356934e-01
8.143720030784606934e-01,4.869795739650726318e-01,4.645127058029174805e-01,-6.533060222864151001e-04,2.269086986780166626e-02,-1.107936259359121323e-03,8.829321265220642090e-01
8.138630390167236328e-01,4.868992567062377930e-01,4.643271565437316895e-01,-6.542056798934936523e-04,2.262900024652481079e-02,-1.107849413529038429e-03,8.825447559356689453e-01
8.133408427238464355e-01,4.868169426918029785e-01,4.641368985176086426e-01,-6.551162805408239365e-04,2.256477996706962585e-02,-1.107764081098139286e-03,8.821473121643066406e-01
8.128069043159484863e-01,4.867330789566040039e-01,4.639424979686737061e-01,-6.560657639056444168e-04,2.249822765588760376e-02,-1.107673277147114277e-03,8.817412853240966797e-01
8.122598528861999512e-01,4.866470992565155029e-01,4.637433886528015137e-01,-6.570237455889582634e-04,2.242944389581680298e-02,-1.107578398659825325e-03,8.813251256942749023e-01
8.116990923881530762e-01,4.865594506263732910e-01,4.635393917560577393e-01,-6.580388871952891350e-04,2.235830202698707581e-02,-1.107478747144341469e-03,8.808989524841308594e-01
8.111238479614257812e-01,4.864695370197296143e-01,4.633302688598632812e-01,-6.590648554265499115e-04,2.228429540991783142e-02,-1.107374788261950016e-03,8.804618120193481445e-01
8.105344772338867188e-01,4.863777160644531250e-01,4.631161689758300781e-01,-6.601046770811080933e-04,2.220765873789787292e-02,-1.107269315980374813e-03,8.800141811370849609e-01
8.099309802055358887e-01,4.862837791442871094e-01,4.628969132900238037e-01,-6.611903663724660873e-04,2.212834358215332031e-02,-1.107159769162535667e-03,8.795558810234069824e-01
8.093121647834777832e-01,4.861878752708435059e-01,4.626722931861877441e-01,-6.622953806072473526e-04,2.204615622758865356e-02,-1.107044634409248829e-03,8.790861368179321289e-01
8.086793422698974609e-01,4.860900640487670898e-01,4.624427855014801025e-01,-6.634359015151858330e-04,2.196091413497924805e-02,-1.106922281906008720e-03,8.786060810089111328e-01
8.080310821533203125e-01,4.859901368618011475e-01,4.622077643871307373e-01,-6.646093679592013359e-04,2.187259867787361145e-02,-1.106800045818090439e-03,8.781145215034484863e-01
8.073676824569702148e-01,4.858881533145904541e-01,4.619675278663635254e-01,-6.658072816208004951e-04,2.178123593330383301e-02,-1.106669660657644272e-03,8.776116371154785156e-01
8.066905736923217773e-01,4.857844114303588867e-01,4.617224335670471191e-01,-6.670162547379732132e-04,2.168631553649902344e-02,-1.106531126424670219e-03,8.770986795425415039e-01
8.059959411621093750e-01,4.856784343719482422e-01,4.614713191986083984e-01,-6.682607345283031464e-04,2.158803492784500122e-02,-1.106388284824788570e-03,8.765728473663330078e-01
8.052880764007568359e-01,4.855707585811614990e-01,4.612154960632324219e-01,-6.695552729070186615e-04,2.148622274398803711e-02,-1.106239040382206440e-03,8.760371804237365723e-01
8.045656085014343262e-01,4.854614138603210449e-01,4.609548151493072510e-01,-6.708761211484670639e-04,2.138096466660499573e-02,-1.106087351217865944e-03,8.754909038543701172e-01
8.038279414176940918e-01,4.853500723838806152e-01,4.606887102127075195e-01,-6.722345715388655663e-04,2.127181366086006165e-02,-1.105924835428595543e-03,8.749333620071411133e-01
8.030751943588256836e-01,4.852369427680969238e-01,4.604175984859466553e-01,-6.736085051670670509e-04,2.115930244326591492e-02,-1.105756964534521103e-03,8.743649125099182129e-01
8.023083806037902832e-01,4.851223826408386230e-01,4.601417183876037598e-01,-6.750231841579079628e-04,2.104263007640838623e-02,-1.105580595321953297e-03,8.737862110137939453e-01
8.015278577804565430e-01,4.850061237812042236e-01,4.598610699176788330e-01,-6.764590507373213768e-04,2.092233300209045410e-02,-1.105402247048914433e-03,8.731974959373474121e-01
8.007323145866394043e-01,4.848883152008056641e-01,4.595755338668823242e-01,-6.779193645343184471e-04,2.079825475811958313e-02,-1.105210511013865471e-03,8.725981116294860840e-01
7.999241948127746582e-01,4.847691655158996582e-01,4.592856764793395996e-01,-6.794329965487122536e-04,2.067035436630249023e-02,-1.105014351196587086e-03,8.719894886016845703e-01
7.990755438804626465e-01,4.846437573432922363e-01,4.589811861515045166e-01,-6.810100749135017395e-04,2.053881064057350159e-02,-1.104811904951930046e-03,8.713502287864685059e-01
7.982125282287597656e-01,4.845167398452758789e-01,4.586719572544097900e-01,-6.826512981206178665e-04,2.040386572480201721e-02,-1.104600960388779640e-03,8.707005977630615234e-01
7.973368763923645020e-01,4.843887090682983398e-01,4.583586156368255615e-01,-6.842945003882050514e-04,2.026481926441192627e-02,-1.104380935430526733e-03,8.700421452522277832e-01
7.964483499526977539e-01,4.842595756053924561e-01,4.580411911010742188e-01,-6.859890418127179146e-04,2.012183517217636108e-02,-1.104153925552964211e-03,8.693745732307434082e-01
7.955476641654968262e-01,4.841294288635253906e-01,4.577199220657348633e-01,-6.877072155475616455e-04,1.997572928667068481e-02,-1.103918184526264668e-03,8.686985373497009277e-01
7.946342229843139648e-01,4.839984774589538574e-01,4.573947787284851074e-01,-6.894724210724234581e-04,1.982600614428520203e-02,-1.103668590076267719e-03,8.680137395858764648e-01
7.937105894088745117e-01,4.838667213916778564e-01,4.570664763450622559e-01,-6.912616081535816193e-04,1.967283710837364197e-02,-1.103416900150477886e-03,8.673218488693237305e-01
7.927752137184143066e-01,4.837345182895660400e-01,4.567348062992095947e-01,-6.931044626981019974e-04,1.951683685183525085e-02,-1.103154034353792667e-03,8.666222691535949707e-01
7.918316721916198730e-01,4.836021363735198975e-01,4.564007818698883057e-01,-6.949721137061715126e-04,1.935821026563644409e-02,-1.102881622500717640e-03,8.659172654151916504e-01
7.908787131309509277e-01,4.834693670272827148e-01,4.560641944408416748e-01,-6.968891248106956482e-04,1.919738948345184326e-02,-1.102602691389620304e-03,8.652061223983764648e-01
7.899164557456970215e-01,4.833364188671112061e-01,4.557251632213592529e-01,-6.988361710682511330e-04,1.903465017676353455e-02,-1.102308393456041813e-03,8.644890189170837402e-01
7.889472842216491699e-01,4.832038283348083496e-01,4.553845822811126709e-01,-7.008233806118369102e-04,1.887091249227523804e-02,-1.102012582123279572e-03,8.637678623199462891e-01
7.879732251167297363e-01,4.830716252326965332e-01,4.550431966781616211e-01,-7.028616964817047119e-04,1.870667189359664917e-02,-1.101706409826874733e-03,8.630440235137939453e-01
7.869961857795715332e-01,4.829404354095458984e-01,4.547017216682434082e-01,-7.049168925732374191e-04,1.854270696640014648e-02,-1.101395930163562298e-03,8.623191118240356445e-01
7.860155105590820312e-01,4.828099906444549561e-01,4.543600380420684814e-01,-7.070408901199698448e-04,1.838049292564392090e-02,-1.101072994060814381e-03,8.615927696228027344e-01
7.850341796875000000e-01,4.826809167861938477e-01,4.540194571018218994e-01,-7.091830484569072723e-04,1.822066679596900940e-02,-1.100747031159698963e-03,8.608672618865966797e-01
7.840546965599060059e-01,4.825536608695983887e-01,4.536808133125305176e-01,-7.113908650353550911e-04,1.806485280394554138e-02,-1.100414549000561237e-03,8.601446151733398438e-01
7.830777168273925781e-01,4.824281632900238037e-01,4.533443450927734375e-01,-7.136403582990169525e-04,1.791450753808021545e-02,-1.100080320611596107e-03,8.594251275062561035e-01
7.821062207221984863e-01,4.823048710823059082e-01,4.530111849308013916e-01,-7.159219821915030479e-04,1.777148991823196411e-02,-1.099739572964608669e-03,8.587111234664916992e-01
7.811426520347595215e-01,4.821842908859252930e-01,4.526825547218322754e-01,-7.182535482570528984e-04,1.763812825083732605e-02,-1.099404529668390751e-03,8.580046892166137695e-01
7.801910638809204102e-01,4.820669591426849365e-01,4.523599445819854736e-01,-7.206338923424482346e-04,1.751681789755821228e-02,-1.099070301279425621e-03,8.573089838027954102e-01
7.792540192604064941e-01,4.819529354572296143e-01,4.520440101623535156e-01,-7.230618502944707870e-04,1.741026341915130615e-02,-1.098734559491276741e-03,8.566254973411560059e-01
7.783350348472595215e-01,4.818432629108428955e-01,4.517365992069244385e-01,-7.255414966493844986e-04,1.732202619314193726e-02,-1.098413718864321709e-03,8.559574484825134277e-01
7.774387598037719727e-01,4.817378818988800049e-01,4.514391422271728516e-01,-7.280632853507995605e-04,1.725559681653976440e-02,-1.098097884096205235e-03,8.553078770637512207e-01
7.765725255012512207e-01,4.816376566886901855e-01,4.511538743972778320e-01,-7.306510815396904945e-04,1.721943914890289307e-02,-1.097803236916661263e-03,8.546820282936096191e-01
7.758059501647949219e-01,4.815464317798614502e-01,4.508974850177764893e-01,-7.335089612752199173e-04,1.727413386106491089e-02,-1.097570406273007393e-03,8.541249036788940430e-01
7.759798169136047363e-01,4.815090596675872803e-01,4.508647918701171875e-01,-7.390391547232866287e-04,1.815795153379440308e-02,-1.097946311347186565e-03,8.541768193244934082e-01
7.877439856529235840e-01,4.821515381336212158e-01,4.535701572895050049e-01,-7.761968299746513367e-04,2.897546440362930298e-02,-1.105465344153344631e-03,8.617328405380249023e-01
9.043822288513183594e-01,4.932853281497955322e-01,4.849674999713897705e-01,-9.709148434922099113e-04,1.143056973814964294e-01,-1.151822623796761036e-03,9.413174986839294434e-01
1.130968332290649414e+00,5.277191996574401855e-01,5.578349828720092773e-01,-9.661215590313076973e-04,2.338035255670547485e-01,-1.158728846348822117e-03,1.108261346817016602e+00
1.181708693504333496e+00,5.367869138717651367e-01,5.754469633102416992e-01,-9.293472394347190857e-04,2.562448978424072266e-01,-1.150055904872715473e-03,1.146971225738525391e+00
1.185489416122436523e+00,5.375097393989562988e-01,5.767995715141296387e-01,-9.314623894169926643e-04,2.585462927818298340e-01,-1.149657415226101875e-03,1.149899363517761230e+00
1.185229063034057617e+00,5.375034809112548828e-01,5.767474174499511719e-01,-9.378116810694336891e-04,2.591945827007293701e-01,-1.150194671936333179e-03,1.149739980697631836e+00
1.184808611869812012e+00,5.374748110771179199e-01,5.766524672508239746e-01,-9.447627235203981400e-04,2.597971856594085693e-01,-1.150860334746539593e-03,1.149467945098876953e+00
1.184551477432250977e+00,5.374835133552551270e-01,5.766298174858093262e-01,-9.520866442471742630e-04,2.604892253875732422e-01,-1.151603180915117264e-03,1.149332404136657715e+00
1.184501171112060547e+00,5.375381708145141602e-01,5.766965150833129883e-01,-9.597557364031672478e-04,2.612906992435455322e-01,-1.152408658526837826e-03,1.149367928504943848e+00
1.184685230255126953e+00,5.376446843147277832e-01,5.768640041351318359e-01,-9.678485803306102753e-04,2.622145712375640869e-01,-1.153296092525124550e-03,1.149596929550170898e+00
1.185128808021545410e+00,5.378087759017944336e-01,5.771428346633911133e-01,-9.763106936588883400e-04,2.632730305194854736e-01,-1.154269673861563206e-03,1.150040149688720703e+00
1.185859680175781250e+00,5.380365848541259766e-01,5.775452852249145508e-01,-9.852536022663116455e-04,2.644792199134826660e-01,-1.155333011411130428e-03,1.150720834732055664e+00
1.186910152435302734e+00,5.383349657058715820e-01,5.780847668647766113e-01,-9.946791687980294228e-04,2.658466696739196777e-01,-1.156503567472100258e-03,1.151664972305297852e+00
1.188313841819763184e+00,5.387114286422729492e-01,5.787756443023681641e-01,-1.004593679681420326e-03,2.673902809619903564e-01,-1.157781807705760002e-03,1.152900457382202148e+00
1.190107107162475586e+00,5.391742587089538574e-01,5.796336531639099121e-01,-1.015053130686283112e-03,2.691246271133422852e-01,-1.159174251370131969e-03,1.154457569122314453e+00
1.192329883575439453e+00,5.397318601608276367e-01,5.806753039360046387e-01,-1.026057288981974125e-03,2.710645198822021484e-01,-1.160690560936927795e-03,1.156368494033813477e+00
1.195018649101257324e+00,5.403926968574523926e-01,5.819165706634521484e-01,-1.037633279338479042e-03,2.732240259647369385e-01,-1.162335625849664211e-03,1.158663988113403320e+00
1.198215365409851074e+00,5.411663055419921875e-01,5.833753347396850586e-01,-1.049799728207290173e-03,2.756175994873046875e-01,-1.164115616120398045e-03,1.161378502845764160e+00
1.201963663101196289e+00,5.420622825622558594e-01,5.850701332092285156e-01,-1.062583294697105885e-03,2.782579958438873291e-01,-1.166031113825738430e-03,1.164548039436340332e+00
1.206301808357238770e+00,5.430895686149597168e-01,5.870171785354614258e-01,-1.075952895916998386e-03,2.811564505100250244e-01,-1.168082468211650848e-03,1.168204307556152344e+00
1.211270451545715332e+00,5.442575812339782715e-01,5.892342329025268555e-01,-1.089906785637140274e-03,2.843215465545654297e-01,-1.170269679278135300e-03,1.172381162643432617e+00
1.216907024383544922e+00,5.455749034881591797e-01,5.917372703552246094e-01,-1.104440423659980297e-03,2.877603173255920410e-01,-1.172591350041329861e-03,1.177109599113464355e+00
1.223250985145568848e+00,5.470507740974426270e-01,5.945429801940917969e-01,-1.119510969147086143e-03,2.914772331714630127e-01,-1.175033976323902607e-03,1.182422399520874023e+00
1.230334281921386719e+00,5.486928820610046387e-01,5.976653695106506348e-01,-1.135062309913337231e-03,2.954729199409484863e-01,-1.177595928311347961e-03,1.188346266746520996e+00
1.238183021545410156e+00,5.505076050758361816e-01,6.011157631874084473e-01,-1.151071162894368172e-03,2.997440397739410400e-01,-1.180260442197322845e-03,1.194903135299682617e+00
1.246815562248229980e+00,5.524997115135192871e-01,6.049020290374755859e-01,-1.167395035736262798e-03,3.042824566364288330e-01,-1.183009590022265911e-03,1.202108621597290039e+00
1.256239175796508789e+00,5.546712875366210938e-01,6.090273857116699219e-01,-1.184025197289884090e-03,3.090757429599761963e-01,-1.185833010822534561e-03,1.209968924522399902e+00
1.266451239585876465e+00,5.570225715637207031e-01,6.134917140007019043e-01,-1.200784230604767799e-03,3.141068816184997559e-01,-1.188704743981361389e-03,1.218482732772827148e+00
1.277438044548034668e+00,5.595510005950927734e-01,6.182888746261596680e-01,-1.217614044435322285e-03,3.193541467189788818e-01,-1.191601739265024662e-03,1.227638959884643555e+00
1.289169073104858398e+00,5.622504949569702148e-01,6.234064102172851562e-01,-1.234345952980220318e-03,3.247903585433959961e-01,-1.194505835883319378e-03,1.237412929534912109e+00
1.301596522331237793e+00,5.651105642318725586e-01,6.288244724273681641e-01,-1.250899047590792179e-03,3.303848803043365479e-01,-1.197393517941236496e-03,1.247765779495239258e+00
1.314656853675842285e+00,5.681180357933044434e-01,6.345167160034179688e-01,-1.267115934751927853e-03,3.361021876335144043e-01,-1.200246508233249187e-03,1.258645772933959961e+00
1.328275203704833984e+00,5.712560415267944336e-01,6.404513120651245117e-01,-1.282927696593105793e-03,3.419045805931091309e-01,-1.203039544634521008e-03,1.269991278648376465e+00
1.342359066009521484e+00,5.745040774345397949e-01,6.465894579887390137e-01,-1.298205810599029064e-03,3.477525115013122559e-01,-1.205755746923387051e-03,1.281726360321044922e+00
1.356809020042419434e+00,5.778400897979736328e-01,6.528890132904052734e-01,-1.312843873165547848e-03,3.536062836647033691e-01,-1.208388246595859528e-03,1.293769121170043945e+00
1.371516227722167969e+00,5.812391638755798340e-01,6.593035459518432617e-01,-1.326824189163744450e-03,3.594253063201904297e-01,-1.210916787385940552e-03,1.306029558181762695e+00
1.386358261108398438e+00,5.846741199493408203e-01,6.657814383506774902e-01,-1.340034068562090397e-03,3.651696145534515381e-01,-1.213335664942860603e-03,1.318406939506530762e+00
1.401208519935607910e+00,5.881160497665405273e-01,6.722686886787414551e-01,-1.352507038973271847e-03,3.708003163337707520e-01,-1.215639291331171989e-03,1.330796599388122559e+00
1.415946125984191895e+00,5.915373563766479492e-01,6.787136793136596680e-01,-1.364216790534555912e-03,3.762817382812500000e-01,-1.217826269567012787e-03,1.343098640441894531e+00
1.430450081825256348e+00,5.949102044105529785e-01,6.850641965866088867e-01,-1.375161926262080669e-03,3.815816640853881836e-01,-1.219890313223004341e-03,1.355212211608886719e+00
1.444608688354492188e+00,5.982090830802917480e-01,6.912726163864135742e-01,-1.385436975397169590e-03,3.866715133190155029e-01,-1.221841317601501942e-03,1.367045164108276367e+00
