u'u',v'v',w'w',u'w',u'v',v'w',k
1.965680837631225586e+00,7.202991843223571777e-01,9.079875946044921875e-01,1.246215775609016418e-03,-4.041368961334228516e-01,-1.481765881180763245e-03,1.796983838081359863e+00
1.965698480606079102e+00,7.203015089035034180e-01,9.079926013946533203e-01,1.246476545929908752e-03,-4.041325449943542480e-01,-1.481773331761360168e-03,1.796996235847473145e+00
1.965716361999511719e+00,7.203039526939392090e-01,9.079979062080383301e-01,1.246717758476734161e-03,-4.041286110877990723e-01,-1.481832936406135559e-03,1.797009110450744629e+00
1.965733528137207031e+00,7.203061580657958984e-01,9.080027341842651367e-01,1.246937550604343414e-03,-4.041241407394409180e-01,-1.481798477470874786e-03,1.797021150588989258e+00
1.965752124786376953e+00,7.203087806701660156e-01,9.080080389976501465e-01,1.247243024408817291e-03,-4.041205644607543945e-01,-1.481835730373859406e-03,1.797034502029418945e+00
1.965770244598388672e+00,7.203114628791809082e-01,9.080135226249694824e-01,1.247504726052284241e-03,-4.041162729263305664e-01,-1.481902785599231720e-03,1.797047615051269531e+00
1.965789079666137695e+00,7.203139066696166992e-01,9.080188274383544922e-01,1.247770152986049652e-03,-4.041124284267425537e-01,-1.481906510889530182e-03,1.797060847282409668e+00
1.965807437896728516e+00,7.203164100646972656e-01,9.080242514610290527e-01,1.248027663677930832e-03,-4.041084349155426025e-01,-1.481951214373111725e-03,1.797074079513549805e+00
1.965826511383056641e+00,7.203190922737121582e-01,9.080298542976379395e-01,1.248310320079326630e-03,-4.041048288345336914e-01,-1.481981016695499420e-03,1.797087669372558594e+00
1.965845346450805664e+00,7.203216552734375000e-01,9.080353975296020508e-01,1.248579937964677811e-03,-4.041009843349456787e-01,-1.482002437114715576e-03,1.797101259231567383e+00
1.965863466262817383e+00,7.203242182731628418e-01,9.080407023429870605e-01,1.248855609446763992e-03,-4.040970504283905029e-01,-1.482021063566207886e-03,1.797114253044128418e+00
1.965883255004882812e+00,7.203272581100463867e-01,9.080468416213989258e-01,1.249115914106369019e-03,-4.040936827659606934e-01,-1.482032239437103271e-03,1.797128677368164062e+00
1.965903997421264648e+00,7.203300595283508301e-01,9.080527424812316895e-01,1.249359454959630966e-03,-4.040900766849517822e-01,-1.482151448726654053e-03,1.797143340110778809e+00
1.965922594070434570e+00,7.203325629234313965e-01,9.080583453178405762e-01,1.249630004167556763e-03,-4.040863215923309326e-01,-1.482132822275161743e-03,1.797156810760498047e+00
1.965942859649658203e+00,7.203357815742492676e-01,9.080645442008972168e-01,1.249865628778934479e-03,-4.040830433368682861e-01,-1.482088118791580200e-03,1.797171592712402344e+00
1.965961933135986328e+00,7.203382849693298340e-01,9.080701470375061035e-01,1.250146422535181046e-03,-4.040792584419250488e-01,-1.482136547565460205e-03,1.797185182571411133e+00
1.965981245040893555e+00,7.203410863876342773e-01,9.080758690834045410e-01,1.250460278242826462e-03,-4.040758609771728516e-01,-1.482158899307250977e-03,1.797199010848999023e+00
1.966001510620117188e+00,7.203440070152282715e-01,9.080819487571716309e-01,1.250728033483028412e-03,-4.040724635124206543e-01,-1.482184976339340210e-03,1.797213792800903320e+00
1.966021776199340820e+00,7.203469276428222656e-01,9.080879688262939453e-01,1.251009292900562286e-03,-4.040689468383789062e-01,-1.482222229242324829e-03,1.797228336334228516e+00
1.966041803359985352e+00,7.203497290611267090e-01,9.080939292907714844e-01,1.251251436769962311e-03,-4.040655791759490967e-01,-1.482248306274414062e-03,1.797242760658264160e+00
1.966062545776367188e+00,7.203527688980102539e-01,9.081001877784729004e-01,1.251515466719865799e-03,-4.040624201297760010e-01,-1.482252031564712524e-03,1.797257661819458008e+00
1.966082096099853516e+00,7.203555703163146973e-01,9.081060886383056641e-01,1.251765992492437363e-03,-4.040588736534118652e-01,-1.482293009757995605e-03,1.797271847724914551e+00
1.966102600097656250e+00,7.203584313392639160e-01,9.081121087074279785e-01,1.252110581845045090e-03,-4.040555655956268311e-01,-1.482326537370681763e-03,1.797286510467529297e+00
1.966123819351196289e+00,7.203615903854370117e-01,9.081186056137084961e-01,1.252337824553251266e-03,-4.040525257587432861e-01,-1.482337713241577148e-03,1.797302007675170898e+00
1.966144323348999023e+00,7.203645706176757812e-01,9.081245660781860352e-01,1.252613961696624756e-03,-4.040492177009582520e-01,-1.482352614402770996e-03,1.797316789627075195e+00
1.966164112091064453e+00,7.203676700592041016e-01,9.081307649612426758e-01,1.252858899533748627e-03,-4.040459394454956055e-01,-1.482409425079822540e-03,1.797331333160400391e+00
1.966185331344604492e+00,7.203706502914428711e-01,9.081370234489440918e-01,1.253165770322084427e-03,-4.040427207946777344e-01,-1.482372172176837921e-03,1.797346472740173340e+00
1.966206312179565430e+00,7.203738093376159668e-01,9.081434011459350586e-01,1.253507565706968307e-03,-4.040396213531494141e-01,-1.482413150370121002e-03,1.797361850738525391e+00
1.966226816177368164e+00,7.203766107559204102e-01,9.081496000289916992e-01,1.253683585673570633e-03,-4.040364921092987061e-01,-1.482435502111911774e-03,1.797376632690429688e+00
1.966248512268066406e+00,7.203799486160278320e-01,9.081562161445617676e-01,1.254013739526271820e-03,-4.040334820747375488e-01,-1.482465304434299469e-03,1.797392249107360840e+00
1.966268301010131836e+00,7.203828692436218262e-01,9.081623554229736328e-01,1.254255883395671844e-03,-4.040302038192749023e-01,-1.482439227402210236e-03,1.797406792640686035e+00
1.966289997100830078e+00,7.203859686851501465e-01,9.081688523292541504e-01,1.254560891538858414e-03,-4.040271341800689697e-01,-1.482495106756687164e-03,1.797422409057617188e+00
1.966310977935791016e+00,7.203892469406127930e-01,9.081751108169555664e-01,1.254868693649768829e-03,-4.040240943431854248e-01,-1.482514664530754089e-03,1.797437667846679688e+00
1.966332435607910156e+00,7.203924655914306641e-01,9.081817269325256348e-01,1.255098264664411545e-03,-4.040210843086242676e-01,-1.482522115111351013e-03,1.797453284263610840e+00
1.966352939605712891e+00,7.203954458236694336e-01,9.081878662109375000e-01,1.255395822227001190e-03,-4.040179848670959473e-01,-1.482570543885231018e-03,1.797468185424804688e+00
1.966373443603515625e+00,7.203983068466186523e-01,9.081940054893493652e-01,1.255662646144628525e-03,-4.040148556232452393e-01,-1.482574269175529480e-03,1.797482967376708984e+00
1.966395616531372070e+00,7.204017043113708496e-01,9.082009792327880859e-01,1.255984418094158173e-03,-4.040118753910064697e-01,-1.482585445046424866e-03,1.797499179840087891e+00
1.966417074203491211e+00,7.204048037528991699e-01,9.082073569297790527e-01,1.256227958947420120e-03,-4.040090441703796387e-01,-1.482589170336723328e-03,1.797514677047729492e+00
1.966438531875610352e+00,7.204077839851379395e-01,9.082138538360595703e-01,1.256507355719804764e-03,-4.040061533451080322e-01,-1.482623629271984100e-03,1.797530055046081543e+00
1.966459512710571289e+00,7.204110622406005859e-01,9.082201719284057617e-01,1.256790012121200562e-03,-4.040031135082244873e-01,-1.482649706304073334e-03,1.797545433044433594e+00
1.966480255126953125e+00,7.204141020774841309e-01,9.082265496253967285e-01,1.257044728845357895e-03,-4.040000438690185547e-01,-1.482657156884670258e-03,1.797560453414916992e+00
1.966500997543334961e+00,7.204171419143676758e-01,9.082327485084533691e-01,1.257278956472873688e-03,-4.039970934391021729e-01,-1.482686959207057953e-03,1.797575473785400391e+00
1.966523885726928711e+00,7.204205393791198730e-01,9.082398414611816406e-01,1.257636584341526031e-03,-4.039943814277648926e-01,-1.482716761529445648e-03,1.797592163085937500e+00
1.966545581817626953e+00,7.204237580299377441e-01,9.082463383674621582e-01,1.257896423339843750e-03,-4.039913713932037354e-01,-1.482747495174407959e-03,1.797607779502868652e+00
1.966566324234008789e+00,7.204269170761108398e-01,9.082527160644531250e-01,1.258166041225194931e-03,-4.039884209632873535e-01,-1.482751220464706421e-03,1.797622919082641602e+00
1.966587781906127930e+00,7.204300165176391602e-01,9.082592725753784180e-01,1.258469652384519577e-03,-4.039855003356933594e-01,-1.482777297496795654e-03,1.797638654708862305e+00
1.966609477996826172e+00,7.204333543777465820e-01,9.082655906677246094e-01,1.258734613656997681e-03,-4.039826989173889160e-01,-1.482803374528884888e-03,1.797654151916503906e+00
1.966631650924682617e+00,7.204367518424987793e-01,9.082729220390319824e-01,1.258966047316789627e-03,-4.039798378944396973e-01,-1.482759602367877960e-03,1.797670722007751465e+00
1.966652154922485352e+00,7.204396724700927734e-01,9.082788825035095215e-01,1.259316224604845047e-03,-4.039769470691680908e-01,-1.482830382883548737e-03,1.797685384750366211e+00
1.966674804687500000e+00,7.204430699348449707e-01,9.082859158515930176e-01,1.259604468941688538e-03,-4.039741456508636475e-01,-1.482886262238025665e-03,1.797701835632324219e+00
1.966695785522460938e+00,7.204462289810180664e-01,9.082922935485839844e-01,1.259845215827226639e-03,-4.039713740348815918e-01,-1.482878811657428741e-03,1.797717094421386719e+00
1.966717481613159180e+00,7.204493284225463867e-01,9.082987308502197266e-01,1.260138582438230515e-03,-4.039684236049652100e-01,-1.482875086367130280e-03,1.797732710838317871e+00
1.966738462448120117e+00,7.204525470733642578e-01,9.083052277565002441e-01,1.260386779904365540e-03,-4.039655625820159912e-01,-1.482883468270301819e-03,1.797748088836669922e+00
1.966760396957397461e+00,7.204559445381164551e-01,9.083119630813598633e-01,1.260653603821992874e-03,-4.039627909660339355e-01,-1.482920721173286438e-03,1.797764062881469727e+00
1.966782808303833008e+00,7.204592227935791016e-01,9.083187580108642578e-01,1.260948367416858673e-03,-4.039600789546966553e-01,-1.482916995882987976e-03,1.797780394554138184e+00
1.966804027557373047e+00,7.204623818397521973e-01,9.083251953125000000e-01,1.261190511286258698e-03,-4.039572775363922119e-01,-1.482976600527763367e-03,1.797795772552490234e+00
1.966825485229492188e+00,7.204656004905700684e-01,9.083320498466491699e-01,1.261468511074781418e-03,-4.039545357227325439e-01,-1.482973806560039520e-03,1.797811627388000488e+00
1.966847896575927734e+00,7.204690575599670410e-01,9.083387851715087891e-01,1.261731609702110291e-03,-4.039518237113952637e-01,-1.482999883592128754e-03,1.797827839851379395e+00
1.966870069503784180e+00,7.204723358154296875e-01,9.083455801010131836e-01,1.262019388377666473e-03,-4.039491415023803711e-01,-1.483040861785411835e-03,1.797843933105468750e+00
1.966890573501586914e+00,7.204753160476684570e-01,9.083518981933593750e-01,1.262304838746786118e-03,-4.039462506771087646e-01,-1.483059488236904144e-03,1.797858953475952148e+00
1.966912984848022461e+00,7.204786539077758789e-01,9.083586931228637695e-01,1.262595877051353455e-03,-4.039433598518371582e-01,-1.483056694269180298e-03,1.797875165939331055e+00
1.966934919357299805e+00,7.204818725585937500e-01,9.083653688430786133e-01,1.262859441339969635e-03,-4.039407968521118164e-01,-1.483079046010971069e-03,1.797891139984130859e+00
1.966957092285156250e+00,7.204853892326354980e-01,9.083722829818725586e-01,1.263153273612260818e-03,-4.039381742477416992e-01,-1.483075320720672607e-03,1.797907352447509766e+00
1.966979026794433594e+00,7.204887270927429199e-01,9.083790779113769531e-01,1.263460144400596619e-03,-4.039355218410491943e-01,-1.483094878494739532e-03,1.797923445701599121e+00
1.967001438140869141e+00,7.204919457435607910e-01,9.083856940269470215e-01,1.263724640011787415e-03,-4.039326608180999756e-01,-1.483158208429813385e-03,1.797939538955688477e+00
1.967022180557250977e+00,7.204951047897338867e-01,9.083921313285827637e-01,1.263952814042568207e-03,-4.039299488067626953e-01,-1.483150757849216461e-03,1.797954678535461426e+00
1.967045068740844727e+00,7.204986214637756348e-01,9.083992242813110352e-01,1.264272257685661316e-03,-4.039273858070373535e-01,-1.483150757849216461e-03,1.797971487045288086e+00
1.967067241668701172e+00,7.205020189285278320e-01,9.084060192108154297e-01,1.264541875571012497e-03,-4.039247334003448486e-01,-1.483188942074775696e-03,1.797987580299377441e+00
1.967088937759399414e+00,7.205051183700561523e-01,9.084126949310302734e-01,1.264773309230804443e-03,-4.039219617843627930e-01,-1.483203843235969543e-03,1.798003315925598145e+00
1.967111110687255859e+00,7.205083966255187988e-01,9.084195494651794434e-01,1.265091355890035629e-03,-4.039193689823150635e-01,-1.483233645558357239e-03,1.798019528388977051e+00
1.967132329940795898e+00,7.205117940902709961e-01,9.084258079528808594e-01,1.265408005565404892e-03,-4.039165377616882324e-01,-1.483279280364513397e-03,1.798034906387329102e+00
1.967153549194335938e+00,7.205148339271545410e-01,9.084322452545166016e-01,1.265652012079954147e-03,-4.039137363433837891e-01,-1.483290456235408783e-03,1.798050284385681152e+00
1.967176914215087891e+00,7.205184698104858398e-01,9.084395170211791992e-01,1.265920232981443405e-03,-4.039113819599151611e-01,-1.483286730945110321e-03,1.798067569732666016e+00
1.967197656631469727e+00,7.205216288566589355e-01,9.084459543228149414e-01,1.266180537641048431e-03,-4.039086103439331055e-01,-1.483264379203319550e-03,1.798082590103149414e+00
1.967220783233642578e+00,7.205251455307006836e-01,9.084532856941223145e-01,1.266416162252426147e-03,-4.039061367511749268e-01,-1.483310014009475708e-03,1.798099637031555176e+00
1.967242956161499023e+00,7.205284237861633301e-01,9.084599614143371582e-01,1.266754232347011566e-03,-4.039033651351928711e-01,-1.483343541622161865e-03,1.798115611076354980e+00
1.967264652252197266e+00,7.205315828323364258e-01,9.084665179252624512e-01,1.267024315893650055e-03,-4.039007425308227539e-01,-1.483377069234848022e-03,1.798131346702575684e+00
1.967287063598632812e+00,7.205350995063781738e-01,9.084735512733459473e-01,1.267353072762489319e-03,-4.038981795310974121e-01,-1.483392901718616486e-03,1.798147797584533691e+00
1.967309474945068359e+00,7.205384373664855957e-01,9.084801077842712402e-01,1.267591025680303574e-03,-4.038956463336944580e-01,-1.483385451138019562e-03,1.798164010047912598e+00
1.967331647872924805e+00,7.205417156219482422e-01,9.084870219230651855e-01,1.267870888113975525e-03,-4.038929641246795654e-01,-1.483441330492496490e-03,1.798180222511291504e+00
1.967353105545043945e+00,7.205452322959899902e-01,9.084940552711486816e-01,1.268134918063879013e-03,-4.038904905319213867e-01,-1.483442261815071106e-03,1.798196196556091309e+00
1.967375278472900391e+00,7.205485105514526367e-01,9.085007905960083008e-01,1.268410123884677887e-03,-4.038878679275512695e-01,-1.483438536524772644e-03,1.798212289810180664e+00
1.967397212982177734e+00,7.205516099929809570e-01,9.085073471069335938e-01,1.268658787012100220e-03,-4.038852751255035400e-01,-1.483486965298652649e-03,1.798228025436401367e+00
1.967419624328613281e+00,7.205551266670227051e-01,9.085143208503723145e-01,1.268947962671518326e-03,-4.038827419281005859e-01,-1.483480446040630341e-03,1.798244476318359375e+00
1.967441797256469727e+00,7.205585241317749023e-01,9.085211753845214844e-01,1.269253902137279510e-03,-4.038803279399871826e-01,-1.483532600104808807e-03,1.798260688781738281e+00
1.967463970184326172e+00,7.205619215965270996e-01,9.085281491279602051e-01,1.269495580345392227e-03,-4.038777351379394531e-01,-1.483569853007793427e-03,1.798277020454406738e+00
1.967485666275024414e+00,7.205651998519897461e-01,9.085347652435302734e-01,1.269811764359474182e-03,-4.038748741149902344e-01,-1.483555883169174194e-03,1.798292756080627441e+00
1.967508554458618164e+00,7.205687165260314941e-01,9.085417389869689941e-01,1.270061824470758438e-03,-4.038724601268768311e-01,-1.483563333749771118e-03,1.798309445381164551e+00
1.967530488967895508e+00,7.205721139907836914e-01,9.085485935211181641e-01,1.270329579710960388e-03,-4.038699269294738770e-01,-1.483608037233352661e-03,1.798325657844543457e+00
1.967552900314331055e+00,7.205753326416015625e-01,9.085553884506225586e-01,1.270625740289688110e-03,-4.038676321506500244e-01,-1.483623869717121124e-03,1.798341751098632812e+00
1.967575311660766602e+00,7.205787897109985352e-01,9.085624217987060547e-01,1.270924694836139679e-03,-4.038650095462799072e-01,-1.483612693846225739e-03,1.798358321189880371e+00
1.967597484588623047e+00,7.205821871757507324e-01,9.085690379142761230e-01,1.271123532205820084e-03,-4.038624465465545654e-01,-1.483627595007419586e-03,1.798374414443969727e+00
1.967619180679321289e+00,7.205855846405029297e-01,9.085758328437805176e-01,1.271441578865051270e-03,-4.038597941398620605e-01,-1.483665779232978821e-03,1.798390269279479980e+00
1.967640638351440430e+00,7.205888628959655762e-01,9.085825085639953613e-01,1.271715853363275528e-03,-4.038572311401367188e-01,-1.483650878071784973e-03,1.798406004905700684e+00
1.967664241790771484e+00,7.205923795700073242e-01,9.085897803306579590e-01,1.271961722522974014e-03,-4.038549661636352539e-01,-1.483710482716560364e-03,1.798423290252685547e+00
1.967685461044311523e+00,7.205955982208251953e-01,9.085963368415832520e-01,1.272257417440414429e-03,-4.038524329662322998e-01,-1.483748666942119598e-03,1.798438668251037598e+00
1.967708349227905273e+00,7.205991744995117188e-01,9.086034297943115234e-01,1.272562425583600998e-03,-4.038499891757965088e-01,-1.483756117522716522e-03,1.798455476760864258e+00
1.967731237411499023e+00,7.206026315689086914e-01,9.086104631423950195e-01,1.272791065275669098e-03,-4.038475751876831055e-01,-1.483738422393798828e-03,1.798472166061401367e+00
1.967754602432250977e+00,7.206061482429504395e-01,9.086176753044128418e-01,1.273076049983501434e-03,-4.038452208042144775e-01,-1.483783125877380371e-03,1.798489212989807129e+00
1.967776536941528320e+00,7.206095457077026367e-01,9.086244702339172363e-01,1.273344270884990692e-03,-4.038428068161010742e-01,-1.483853906393051147e-03,1.798505187034606934e+00
1.967798709869384766e+00,7.206128835678100586e-01,9.086313247680664062e-01,1.273619011044502258e-03,-4.038402438163757324e-01,-1.483817584812641144e-03,1.798521518707275391e+00
1.967820882797241211e+00,7.206163406372070312e-01,9.086380600929260254e-01,1.273873727768659592e-03,-4.038378298282623291e-01,-1.483862288296222687e-03,1.798537611961364746e+00
1.967842340469360352e+00,7.206196188926696777e-01,9.086446166038513184e-01,1.274164300411939621e-03,-4.038352370262145996e-01,-1.483854837715625763e-03,1.798553347587585449e+00
1.967865705490112305e+00,7.206231951713562012e-01,9.086519479751586914e-01,1.274482347071170807e-03,-4.038328826427459717e-01,-1.483848318457603455e-03,1.798570394515991211e+00
1.967887401580810547e+00,7.206263542175292969e-01,9.086586236953735352e-01,1.274717971682548523e-03,-4.038304984569549561e-01,-1.483885571360588074e-03,1.798586130142211914e+00
1.967909812927246094e+00,7.206297516822814941e-01,9.086655378341674805e-01,1.275028567761182785e-03,-4.038279354572296143e-01,-1.483937725424766541e-03,1.798602581024169922e+00
1.967933416366577148e+00,7.206334471702575684e-01,9.086728096008300781e-01,1.275241840630769730e-03,-4.038257896900177002e-01,-1.483972184360027313e-03,1.798619866371154785e+00
1.967955589294433594e+00,7.206369042396545410e-01,9.086799025535583496e-01,1.275549642741680145e-03,-4.038233757019042969e-01,-1.483964733779430389e-03,1.798636198043823242e+00
1.967977523803710938e+00,7.206402420997619629e-01,9.086866378784179688e-01,1.275825779885053635e-03,-4.038207828998565674e-01,-1.483958214521408081e-03,1.798652172088623047e+00
1.968000650405883789e+00,7.206437587738037109e-01,9.086937308311462402e-01,1.276083756238222122e-03,-4.038184881210327148e-01,-1.483988016843795776e-03,1.798669099807739258e+00
1.968022823333740234e+00,7.206472158432006836e-01,9.087005257606506348e-01,1.276380382478237152e-03,-4.038161337375640869e-01,-1.483988016843795776e-03,1.798685312271118164e+00
1.968045473098754883e+00,7.206507921218872070e-01,9.087076783180236816e-01,1.276676543056964874e-03,-4.038137197494506836e-01,-1.484029926359653473e-03,1.798702001571655273e+00
1.968067407608032227e+00,7.206540703773498535e-01,9.087145924568176270e-01,1.276933588087558746e-03,-4.038113057613372803e-01,-1.484059728682041168e-03,1.798717975616455078e+00
1.968089818954467773e+00,7.206574678421020508e-01,9.087213277816772461e-01,1.277193427085876465e-03,-4.038090109825134277e-01,-1.484085805714130402e-03,1.798734426498413086e+00
1.968112945556640625e+00,7.206610441207885742e-01,9.087285399436950684e-01,1.277431845664978027e-03,-4.038066565990447998e-01,-1.484120264649391174e-03,1.798751354217529297e+00
1.968134880065917969e+00,7.206644415855407715e-01,9.087353348731994629e-01,1.277735456824302673e-03,-4.038042128086090088e-01,-1.484123989939689636e-03,1.798767328262329102e+00
1.968157529830932617e+00,7.206676602363586426e-01,9.087423086166381836e-01,1.278031151741743088e-03,-4.038019478321075439e-01,-1.484136097133159637e-03,1.798783779144287109e+00
1.968180179595947266e+00,7.206714153289794922e-01,9.087492823600769043e-01,1.278304494917392731e-03,-4.037995338439941406e-01,-1.484136097133159637e-03,1.798800468444824219e+00
1.968203544616699219e+00,7.206748723983764648e-01,9.087565541267395020e-01,1.278576906770467758e-03,-4.037975072860717773e-01,-1.484151929616928101e-03,1.798817515373229980e+00
1.968225479125976562e+00,7.206783890724182129e-01,9.087634682655334473e-01,1.278831623494625092e-03,-4.037949144840240479e-01,-1.484178006649017334e-03,1.798833608627319336e+00
1.968248367309570312e+00,7.206818461418151855e-01,9.087703227996826172e-01,1.279093325138092041e-03,-4.037926793098449707e-01,-1.484200358390808105e-03,1.798850297927856445e+00
1.968270540237426758e+00,7.206852436065673828e-01,9.087774753570556641e-01,1.279371790587902069e-03,-4.037904143333435059e-01,-1.484234817326068878e-03,1.798866629600524902e+00
1.968294143676757812e+00,7.206889390945434570e-01,9.087848663330078125e-01,1.279656309634447098e-03,-4.037881195545196533e-01,-1.484234817326068878e-03,1.798883914947509766e+00
1.968315362930297852e+00,7.206920385360717773e-01,9.087911844253540039e-01,1.279920339584350586e-03,-4.037859439849853516e-01,-1.484286971390247345e-03,1.798899173736572266e+00
1.968338966369628906e+00,7.206958532333374023e-01,9.087987542152404785e-01,1.280209980905056000e-03,-4.037835001945495605e-01,-1.484273001551628113e-03,1.798916816711425781e+00
1.968361377716064453e+00,7.206993103027343750e-01,9.088056087493896484e-01,1.280464697629213333e-03,-4.037812352180480957e-01,-1.484310254454612732e-03,1.798933148384094238e+00
1.968384265899658203e+00,7.207027673721313477e-01,9.088125824928283691e-01,1.280729658901691437e-03,-4.037790000438690186e-01,-1.484359614551067352e-03,1.798949718475341797e+00
1.968406915664672852e+00,7.207062840461730957e-01,9.088196754455566406e-01,1.281009986996650696e-03,-4.037767350673675537e-01,-1.484344713389873505e-03,1.798966407775878906e+00
1.968430995941162109e+00,7.207099199295043945e-01,9.088270664215087891e-01,1.281287986785173416e-03,-4.037747085094451904e-01,-1.484360545873641968e-03,1.798983931541442871e+00
1.968452930450439453e+00,7.207133173942565918e-01,9.088338613510131836e-01,1.281555742025375366e-03,-4.037723243236541748e-01,-1.484375447034835815e-03,1.799000024795532227e+00
1.968475103378295898e+00,7.207169532775878906e-01,9.088408946990966797e-01,1.281828153878450394e-03,-4.037699401378631592e-01,-1.484423875808715820e-03,1.799016475677490234e+00
1.968498468399047852e+00,7.207204699516296387e-01,9.088482260704040527e-01,1.282069832086563110e-03,-4.037677943706512451e-01,-1.484469510614871979e-03,1.799033641815185547e+00
1.968520879745483398e+00,7.207237482070922852e-01,9.088550806045532227e-01,1.282420009374618530e-03,-4.037654995918273926e-01,-1.484447158873081207e-03,1.799049854278564453e+00
1.968544483184814453e+00,7.207274436950683594e-01,9.088624715805053711e-01,1.282644458115100861e-03,-4.037635624408721924e-01,-1.484489068388938904e-03,1.799067258834838867e+00
1.968566894531250000e+00,7.207310795783996582e-01,9.088693857192993164e-01,1.282904297113418579e-03,-4.037611186504364014e-01,-1.484518870711326599e-03,1.799083709716796875e+00
1.968589305877685547e+00,7.207344770431518555e-01,9.088764786720275879e-01,1.283186487853527069e-03,-4.037590622901916504e-01,-1.484493725001811981e-03,1.799100160598754883e+00
1.968613147735595703e+00,7.207380533218383789e-01,9.088838100433349609e-01,1.283481717109680176e-03,-4.037568569183349609e-01,-1.484542153775691986e-03,1.799117445945739746e+00
1.968635320663452148e+00,7.207416892051696777e-01,9.088907241821289062e-01,1.283746678382158279e-03,-4.037545621395111084e-01,-1.484520733356475830e-03,1.799133896827697754e+00
1.968658924102783203e+00,7.207453846931457520e-01,9.088981747627258301e-01,1.284024678170681000e-03,-4.037524461746215820e-01,-1.484557986259460449e-03,1.799151182174682617e+00
1.968681812286376953e+00,7.207489609718322754e-01,9.089052081108093262e-01,1.284315250813961029e-03,-4.037503004074096680e-01,-1.484584994614124298e-03,1.799167990684509277e+00
1.968704938888549805e+00,7.207525968551635742e-01,9.089125990867614746e-01,1.284592784941196442e-03,-4.037482142448425293e-01,-1.484573818743228912e-03,1.799185037612915039e+00
1.968727588653564453e+00,7.207560539245605469e-01,9.089194536209106445e-01,1.284832134842872620e-03,-4.037460684776306152e-01,-1.484622247517108917e-03,1.799201488494873047e+00
1.968750476837158203e+00,7.207595705986022949e-01,9.089266061782836914e-01,1.285133883357048035e-03,-4.037437140941619873e-01,-1.484652981162071228e-03,1.799218416213989258e+00
1.968773365020751953e+00,7.207632064819335938e-01,9.089336991310119629e-01,1.285406760871410370e-03,-4.037417471408843994e-01,-1.484641805291175842e-03,1.799235105514526367e+00
1.968796253204345703e+00,7.207666039466857910e-01,9.089408516883850098e-01,1.285653095692396164e-03,-4.037394225597381592e-01,-1.484687440097332001e-03,1.799251794815063477e+00
1.968820571899414062e+00,7.207705378532409668e-01,9.089485406875610352e-01,1.285926438868045807e-03,-4.037376344203948975e-01,-1.484672538936138153e-03,1.799269914627075195e+00
1.968842983245849609e+00,7.207740545272827148e-01,9.089553952217102051e-01,1.286170911043882370e-03,-4.037355184555053711e-01,-1.484695822000503540e-03,1.799286246299743652e+00
1.968865871429443359e+00,7.207776904106140137e-01,9.089627265930175781e-01,1.286503393203020096e-03,-4.037331342697143555e-01,-1.484755426645278931e-03,1.799303174018859863e+00
1.968888759613037109e+00,7.207812666893005371e-01,9.089699387550354004e-01,1.286710146814584732e-03,-4.037311375141143799e-01,-1.484756357967853546e-03,1.799319982528686523e+00
1.968912124633789062e+00,7.207848429679870605e-01,9.089770317077636719e-01,1.287003047764301300e-03,-4.037291407585144043e-01,-1.484789885580539703e-03,1.799337029457092285e+00
1.968934297561645508e+00,7.207882404327392578e-01,9.089840054512023926e-01,1.287278253585100174e-03,-4.037269651889801025e-01,-1.484798267483711243e-03,1.799353241920471191e+00
1.968959093093872070e+00,7.207920551300048828e-01,9.089917540550231934e-01,1.287539489567279816e-03,-4.037251472473144531e-01,-1.484842970967292786e-03,1.799371480941772461e+00
1.968981266021728516e+00,7.207956910133361816e-01,9.089987874031066895e-01,1.287822611629962921e-03,-4.037228226661682129e-01,-1.484829001128673553e-03,1.799387812614440918e+00
1.969004392623901367e+00,7.207990288734436035e-01,9.090057611465454102e-01,1.288057304918766022e-03,-4.037207663059234619e-01,-1.484862528741359711e-03,1.799404621124267578e+00
1.969028234481811523e+00,7.208028435707092285e-01,9.090133309364318848e-01,1.288355328142642975e-03,-4.037190079689025879e-01,-1.484900712966918945e-03,1.799422144889831543e+00
1.969051122665405273e+00,7.208064198493957520e-01,9.090204834938049316e-01,1.288620289415121078e-03,-4.037167727947235107e-01,-1.484930515289306641e-03,1.799438953399658203e+00
1.969074487686157227e+00,7.208102941513061523e-01,9.090278148651123047e-01,1.288936007767915726e-03,-4.037147164344787598e-01,-1.484931446611881256e-03,1.799456238746643066e+00
1.969098091125488281e+00,7.208139300346374512e-01,9.090351462364196777e-01,1.289177685976028442e-03,-4.037128090858459473e-01,-1.484916545450687408e-03,1.799473643302917480e+00
1.969120264053344727e+00,7.208172678947448730e-01,9.090421199798583984e-01,1.289472915232181549e-03,-4.037106633186340332e-01,-1.484969630837440491e-03,1.799489855766296387e+00
1.969144105911254883e+00,7.208210229873657227e-01,9.090496897697448730e-01,1.289749983698129654e-03,-4.037087261676788330e-01,-1.484984531998634338e-03,1.799507498741149902e+00
1.969166994094848633e+00,7.208246588706970215e-01,9.090566039085388184e-01,1.289990730583667755e-03,-4.037066400051116943e-01,-1.484969630837440491e-03,1.799524188041687012e+00
1.969190597534179688e+00,7.208284735679626465e-01,9.090642333030700684e-01,1.290263608098030090e-03,-4.037046730518341064e-01,-1.484989188611507416e-03,1.799541711807250977e+00
