y/delta,y^+,U,dU/dy,W,P,u'u',v'v',w'w',u'v',u'w',v'w',k,omega_x'omega_x',omega_y'omega_y',omega_z'omega_z',omega_x'omega_y',omega_x'omega_z',omega_y'omega_z',p'p',u'p',v'p',w'p'
2.179358102831097e-03,1.130192696864662e+01,9.094697867056887e+00,4.869514639513856e-01,-1.452700252227646e-03,-1.966087699473664e-01,8.614462979202218e+00,1.964004428192719e-01,1.696916327036239e+00,-5.103777808489457e-01,-7.842907818878120e-04,7.422020645027458e-05,5.253889874528864e+00,3.100877154712219e-02,3.896665682482616e-02,7.194231695133775e-02,1.256289826478445e-02,1.159404362491894e-05,2.978720282082339e-07,1.123707018143239e+01,3.944487904043546e-01,-1.827500866347176e-01,3.098819712977827e-03
2.342787535100643e-03,1.214945519525534e+01,9.489556436934050e+00,4.454852641894829e-01,-1.519013939943727e-03,-2.265902175828637e-01,8.830814306843106e+00,2.263516148627094e-01,1.785514788822818e+00,-5.516408225715267e-01,-7.843342616703512e-04,8.012414956193438e-05,5.421340355264316e+00,3.171342767805241e-02,3.955768461786055e-02,6.915171908771924e-02,1.312571650651842e-02,1.070821414217031e-05,-8.849739022559926e-08,1.138811558462001e+01,4.201653825113185e-01,-1.862383963808749e-01,3.227942118827784e-03
2.510179833904336e-03,1.301753444011904e+01,9.859274626459758e+00,4.069764578706155e-01,-1.581690112855302e-03,-2.581323788835346e-01,8.984189789328289e+00,2.578621850813868e-01,1.869417270479614e+00,-5.899453502913321e-01,-7.763777102943748e-04,8.562272466603456e-05,5.555734622444644e+00,3.225873246108905e-02,3.985258607329149e-02,6.645054461260916e-02,1.352679826383415e-02,9.576457795009462e-06,-4.674904469997452e-07,1.153791077001426e+01,4.492930018371384e-01,-1.885856125053101e-01,3.348245404182201e-03
2.681534334331159e-03,1.390616125507758e+01,1.020487510228769e+01,3.714953193895211e-01,-1.640817027115104e-03,-2.910157485237785e-01,9.082301283462773e+00,2.907129054278092e-01,1.948544564885448e+00,-6.252211466289805e-01,-7.611843144791854e-04,9.072079362087031e-05,5.660779376888015e+00,3.265415850608547e-02,3.988833229379694e-02,6.380145111026472e-02,1.378696639331086e-02,8.337259675738601e-06,-8.250367183463094e-07,1.168476392237987e+01,4.810731038650324e-01,-1.899270790727152e-01,3.459577608633540e-03
2.856850355731466e-03,1.481533211035189e+01,1.052758125227852e+01,3.390106735892723e-01,-1.696505193749889e-03,-3.250115950264131e-01,9.132775233646271e+00,3.246753184000326e-01,2.022865172824118e+00,-6.574993405760085e-01,-7.394889335682158e-04,9.542766732011180e-05,5.740157862435210e+00,3.291097490690062e-02,3.970054800261297e-02,6.119205497945524e-02,1.392677412463934e-02,7.174156180559394e-06,-1.154073304003760e-06,1.182712972069166e+01,5.147389743535818e-01,-1.904176289161959e-01,3.562043874773086e-03
3.036127201719752e-03,1.574504339455838e+01,1.082873781580348e+01,3.094184038789963e-01,-1.748883537104865e-03,-3.598874286472384e-01,9.142844546126593e+00,3.595172228917295e-01,2.092396041092478e+00,-6.868839308526583e-01,-7.119581038514098e-04,9.976045766936511e-05,5.797378905055401e+00,3.304118402488406e-02,3.932251156067339e-02,5.862326298265406e-02,1.396551398954472e-02,6.214713003465214e-06,-1.447847431005758e-06,1.196364061431107e+01,5.495602137893064e-01,-1.902225573872708e-01,3.656115355808470e-03
3.219364160177429e-03,1.669529141472329e+01,1.110974766113810e+01,2.825655885630782e-01,-1.798091561071705e-03,-3.954121116851627e-01,9.119170108542553e+00,3.950077778268206e-01,2.157200299156267e+00,-7.135276777751021e-01,-6.791796025811890e-04,1.037535886532695e-04,5.835689092762821e+00,3.305686712411245e-02,3.878465148655728e-02,5.610183350979124e-02,1.392066964111506e-02,5.496378652699909e-06,-1.700757015855898e-06,1.209312702333115e+01,5.848717538164151e-01,-1.895090513879814e-01,3.742602078930634e-03
3.406560503255829e-03,1.766607239629828e+01,1.137202346701563e+01,2.582698791672487e-01,-1.844277930125453e-03,-4.313603994676804e-01,9.067755239516542e+00,4.309220311249165e-01,2.217382702471645e+00,-7.376127523239844e-01,-6.416955174674088e-04,1.074372792132888e-04,5.858029986556551e+00,3.296979144693881e-02,3.811438271518908e-02,5.363621434334245e-02,1.380767771716082e-02,5.001280088275152e-06,-1.911196152967058e-06,1.221462607016099e+01,6.200898254915863e-01,-1.884386613844527e-01,3.822495534711870e-03
3.597715487378639e-03,1.865738248317309e+01,1.161695235784891e+01,2.363343574056081e-01,-1.887596182875243e-03,-4.675167708058873e-01,8.993922787163960e+00,4.670447386844278e-01,2.273083574700332e+00,-7.593358752807456e-01,-6.000256113807849e-04,1.108477821057699e-04,5.867025550274359e+00,3.279120830508627e-02,3.733615983912065e-02,5.123438837390708e-02,1.363990388642251e-02,4.696494583380278e-06,-2.075709390657876e-06,1.232738011831421e+01,6.547178823825275e-01,-1.871612267095602e-01,3.896847255551690e-03
3.792828353245237e-03,1.966921773769277e+01,1.184587128591009e+01,2.165584256657568e-01,-1.928203248270558e-03,-5.036784849081705e-01,8.902331760668092e+00,5.031734139247044e-01,2.324471995541199e+00,-7.788974545517627e-01,-5.546776158802032e-04,1.140149484569926e-04,5.864988585066998e+00,3.253170098264779e-02,3.647165512659827e-02,4.890290575202307e-02,1.342874823134810e-02,4.493556270845239e-06,-2.191143181054910e-06,1.243082758699651e+01,6.883457120059187e-01,-1.858104491695091e-01,3.966696336171693e-03
3.991898325833909e-03,2.070157414067443e+01,1.206005100113278e+01,1.987454246154356e-01,-1.966259728749057e-03,-5.396578647984840e-01,8.797017111384019e+00,5.391206080647862e-01,2.371738889424008e+00,-7.964939669539116e-01,-5.061412384101869e-04,1.169484937925518e-04,5.853938304436406e+00,3.220110125650445e-02,3.553999753248402e-02,4.664678215778680e-02,1.318380829433910e-02,4.275868217667265e-06,-2.266236324526281e-06,1.252458803827839e+01,7.206443367328528e-01,-1.845010672460115e-01,4.032908589177741e-03
4.194924614404183e-03,2.175444759141932e+01,1.226068665968499e+01,1.827076592271128e-01,-2.001928602280703e-03,-5.752838437957245e-01,8.681441666294729e+00,5.747154657437948e-01,2.415090451614629e+00,-8.123129324150681e-01,-4.549092782568422e-04,1.196575762995808e-04,5.835623791826576e+00,3.180852896831400e-02,3.455801467460721e-02,4.446978621641334e-02,1.291307627314583e-02,4.010979205094592e-06,-2.320532504202609e-06,1.260844292856092e+01,7.513585052800037e-01,-1.833274569977142e-01,4.096043952233533e-03
4.401906412500711e-03,2.282783390773295e+01,1.244889339745050e+01,1.682694424612161e-01,-2.035374024069399e-03,-6.104028523462597e-01,8.558552919895625e+00,6.098046271124529e-01,2.454742181932016e+00,-8.265298904855862e-01,-4.014879818223586e-04,1.221388997348855e-04,5.811549864470047e+00,3.136244725556930e-02,3.354044158809347e-02,4.237462366764377e-02,1.262315123870469e-02,3.753435531920102e-06,-2.364478408196806e-06,1.268231380653111e+01,7.802981128087209e-01,-1.823635368393058e-01,4.156593103391385e-03
4.612842897956049e-03,2.392172882593950e+01,1.262570548053014e+01,1.552686694971091e-01,-2.066755703355820e-03,-6.448791615897287e-01,8.430839990895119e+00,6.442525627571307e-01,2.490913644653254e+00,-8.393068115701771e-01,-3.463825801232821e-04,1.243965405738425e-04,5.783003099152753e+00,3.087063530951444e-02,3.250012055702756e-02,4.036298136521906e-02,1.231944281840746e-02,3.559814000618283e-06,-2.390166051085632e-06,1.274624025107610e+01,8.073292772762504e-01,-1.816638018807701e-01,4.215466111910956e-03
4.827733232894094e-03,2.503612800089970e+01,1.279207792113261e+01,1.435573512884620e-01,-2.096223285118976e-03,-6.785947895224976e-01,8.300388045770466e+00,6.779414392767986e-01,2.523823945789483e+00,-8.507915664417162e-01,-2.901030398326119e-04,1.264459422694173e-04,5.751076715418375e+00,3.034020292939066e-02,3.144819492751180e-02,3.843574028478464e-02,1.200634931870895e-02,3.436013259413549e-06,-2.391379868702798e-06,1.280035932365647e+01,8.323653053385773e-01,-1.812651147126215e-01,4.274083739198969e-03
5.046576563733418e-03,2.617102700602804e+01,1.294888970480265e+01,1.330014457527825e-01,-2.123915355720892e-03,-7.114490389807228e-01,8.168928776475868e+00,7.107706163724941e-01,2.553687959520301e+00,-8.611180880568381e-01,-2.331664597098643e-04,1.283029028628216e-04,5.716693676184331e+00,2.977770160132456e-02,3.039425696061388e-02,3.659344316539776e-02,1.168742492263425e-02,3.351698978035693e-06,-2.377626082825464e-06,1.284488730836330e+01,8.553578709435633e-01,-1.811888935107169e-01,4.333893005821196e-03
5.269372021190488e-03,2.732642133330954e+01,1.309694798910353e+01,1.234802385140301e-01,-2.149965077223912e-03,-7.433577318525745e-01,8.037886474736958e+00,7.426558686505633e-01,2.580713371113931e+00,-8.704069837767786e-01,-1.760040986307750e-04,1.299790232357772e-04,5.680627857250727e+00,2.918912633112251e-02,2.934647584726965e-02,3.483635745261011e-02,1.136554297481235e-02,3.285986650349900e-06,-2.367232143836673e-06,1.288010407120382e+01,8.762888717331604e-01,-1.814434815243610e-01,4.395822117035915e-03
5.496118720283327e-03,2.850230639331869e+01,1.323699280719256e+01,1.148854556401237e-01,-2.174509293237955e-03,-7.742522086622937e-01,7.908419776242297e+00,7.735284104182846e-01,2.605098567930690e+00,-8.787664224207077e-01,-1.188157532164105e-04,1.314740577408690e-04,5.643523377295635e+00,2.857978416182013e-02,2.831172824098518e-02,3.316435281791121e-02,1.104302409157111e-02,3.184546738353758e-06,-2.376654528079065e-06,1.290633927350189e+01,8.951636184104389e-01,-1.820264316810299e-01,4.460213207031574e-03
5.726815760335069e-03,2.969867751523788e+01,1.336970193869813e+01,1.071202312999398e-01,-2.197691239364576e-03,-8.040781663188686e-01,7.781459101631560e+00,8.033337910965686e-01,2.627031262275215e+00,-8.862931625551893e-01,-6.159866832994027e-05,1.327854927754824e-04,5.605912077501672e+00,2.795425619734020e-02,2.729572029932483e-02,3.157682480147325e-02,1.072172948645521e-02,2.990684360686208e-06,-2.413370134887532e-06,1.292396045403927e+01,9.120060710566916e-01,-1.829264915798388e-01,4.527319310061552e-03
5.961462224977065e-03,3.091552994687357e+01,1.349569571382857e+01,1.000980297951811e-01,-2.219649553791348e-03,-8.327944383370959e-01,7.657739610169936e+00,8.320307155921967e-01,2.646687641060484e+00,-8.930736364613010e-01,-4.385548020670487e-06,1.339182054411029e-04,5.568228983411309e+00,2.731663548524055e-02,2.630309480281092e-02,3.007270792589601e-02,1.040314852110551e-02,2.686636515628174e-06,-2.476961362713335e-06,1.293336470762014e+01,9.268556958194749e-01,-1.841252935204171e-01,4.597903760156360e-03
6.200057182153218e-03,3.215285885467869e+01,1.361554160994985e+01,9.374159010619285e-02,-2.240502437496483e-03,-8.603717941355875e-01,7.537829941178969e+00,8.595898232732729e-01,2.664231925767440e+00,-8.991850138251383e-01,5.257202524505077e-05,1.348831743390481e-04,5.530825845109840e+00,2.667075257858061e-02,2.533754355780311e-02,2.865031656344833e-02,1.008847125321509e-02,2.277689775928681e-06,-2.561038137561182e-06,1.293497284328329e+01,9.397642707293984e-01,-1.855988921908022e-01,4.673088633153898e-03
6.442599684123196e-03,3.341065932376937e+01,1.372975856205608e+01,8.798193168141810e-02,-2.260342015616027e-03,-8.867917803835711e-01,7.422157359969877e+00,8.859924574123358e-01,2.679816331771751e+00,-9.046962080251881e-01,1.088462687665697e-04,1.356955452843917e-04,5.493983074576983e+00,2.602019452134890e-02,2.440190966022938e-02,2.730759583646600e-02,9.778639646753115e-03,1.844309421619916e-06,-2.648213493855830e-06,1.292922284320665e+01,9.507924778899350e-01,-1.873193559781424e-01,4.753605325747352e-03
6.689088767466322e-03,3.468892635794506e+01,1.383882096092804e+01,8.275745255764098e-02,-2.279235449748484e-03,-9.120455606130111e-01,7.311029571153976e+00,9.112294730140451e-01,2.693581395650491e+00,-9.096687822491696e-01,1.639644720637876e-04,1.363800331554409e-04,5.457920219909257e+00,2.536817360794913e-02,2.349827902622717e-02,2.604238181435783e-02,9.474397159630839e-03,1.419625241298201e-06,-2.712323482157781e-06,1.291656110066133e+01,9.600075538229060e-01,-1.892563380335380e-01,4.839848285804238e-03
6.939523453085350e-03,3.598765487970814e+01,1.394316233842537e+01,7.801310700946791e-02,-2.297222935909639e-03,-9.361326875128736e-01,7.204653708107691e+00,9.353001117987210e-01,2.705656566128730e+00,-9.141577599417414e-01,2.175510460567554e-04,1.369730927763935e-04,5.422805193017570e+00,2.471742049214877e-02,2.262807972495490e-02,2.485208023673565e-02,9.176330693508697e-03,1.033761042659089e-06,-2.724011447736993e-06,1.289743343021921e+01,9.674824484235035e-01,-1.913784328093985e-01,4.932290630707993e-03
7.193902746210679e-03,3.730683973028578e+01,1.404317873009530e+01,7.369965964878393e-02,-2.314311675952324e-03,-9.590599179262564e-01,7.103153246878037e+00,9.582109536486160e-01,2.716160956863092e+00,-9.182123650198811e-01,2.693414343901728e-04,1.375192037639814e-04,5.388762578694872e+00,2.407040239752540e-02,2.179217129091458e-02,2.373334580095065e-02,8.884896399065076e-03,7.099697834260193e-07,-2.671131934121297e-06,1.287228054649968e+01,9.732963727368094e-01,-1.936543688746903e-01,5.030758652066623e-03
7.452225636403798e-03,3.864647566964779e+01,1.413923174283467e+01,6.977304554418615e-02,-2.330470860063951e-03,-9.808402465331686e-01,7.006582540676103e+00,9.799749647343293e-01,2.725204195414378e+00,-9.218766531004176e-01,3.191270276761307e-04,1.380520850440010e-04,5.355880850412405e+00,2.342939976610553e-02,2.099094055650204e-02,2.268250447749937e-02,8.600431260410799e-03,4.370621115515839e-07,-2.573880776440161e-06,1.284153845874293e+01,9.775351900577545e-01,-1.960539774440322e-01,5.133669774011910e-03
7.714491097561615e-03,4.000655737652908e+01,1.423165137242744e+01,6.619380474269274e-02,-2.345649133028497e-03,-1.001492112975630e+00,6.914938897619927e+00,1.000610632114332e+00,2.732887336513355e+00,-9.251900501843168e-01,3.668891342632240e-04,1.385537713175084e-04,5.324218433123807e+00,2.279621450073078e-02,2.022437809930742e-02,2.169615638352373e-02,8.323176404677434e-03,1.877656097618184e-07,-2.458703942971734e-06,1.280563844309097e+01,9.802889055709361e-01,-1.985487588143212e-01,5.238164396118394e-03
7.980698087920568e-03,4.138707944845095e+01,1.432073857285643e+01,6.292656562507912e-02,-2.359813130871622e-03,-1.021038636429580e+00,6.828173123809365e+00,1.020141149999522e+00,2.739303719321479e+00,-9.281878699961407e-01,4.128225282599378e-04,1.389517777321976e-04,5.293808996565183e+00,2.217218255083946e-02,1.949213617373455e-02,2.077087646815108e-02,8.053308618750364e-03,-3.474723447572757e-08,-2.336356146851878e-06,1.276500349901783e+01,9.816477779592439e-01,-2.011121045231369e-01,5.340776900968813e-03
8.250845550060393e-03,4.278803640174068e+01,1.440676761036599e+01,5.993962527449161e-02,-2.372971801300821e-03,-1.039506872383780e+00,6.746198599583099e+00,1.038593660827423e+00,2.744539812427718e+00,-9.309017732494299e-01,4.571230955057550e-04,1.391568772658777e-04,5.264666036419120e+00,2.155853198138997e-02,1.879357931179976e-02,1.990325476943296e-02,7.790950904008687e-03,-1.696273390626942e-07,-2.201329935169756e-06,1.272004419463852e+01,9.817014297606182e-01,-2.037193427642635e-01,5.438355126809111e-03
8.524932410908903e-03,4.420942267155626e+01,1.448998827998378e+01,5.720460225275629e-02,-2.385188049234477e-03,-1.056927109982107e+00,6.668898759507508e+00,1.055998561274078e+00,2.748676147202340e+00,-9.333601080822471e-01,4.999216355076277e-04,1.390943480058530e-04,5.236786733991963e+00,2.095642510947442e-02,1.812784879523058e-02,1.908990196069648e-02,7.536174045279485e-03,-2.069618912561886e-07,-2.044383597290493e-06,1.267115484881264e+01,9.805404303807944e-01,-2.063476440624911e-01,5.528928756668445e-03
8.802957581745874e-03,4.565123261190661e+01,1.457062798341019e+01,5.469608843094234e-02,-2.396572521564096e-03,-1.073332192393895e+00,6.596133524982918e+00,1.072388869680110e+00,2.751788132422437e+00,-9.355882220800179e-01,5.413674736202079e-04,1.387518547206509e-04,5.210155263542733e+00,2.036677689727396e-02,1.749391913426432e-02,1.832750726778235e-02,7.289008185267505e-03,-2.355946439482786e-07,-1.870357235314585e-06,1.261871030112815e+01,9.782568046916259e-01,-2.089759836797218e-01,5.612664124413045e-03
9.084919958207260e-03,4.711346049567336e+01,1.464889361905274e+01,5.239130469167638e-02,-2.407242674645614e-03,-1.088756940035391e+00,6.527745070372228e+00,1.087799666660961e+00,2.753946551909316e+00,-9.376088082338664e-01,5.816159826772210e-04,1.382044269252864e-04,5.184745644471253e+00,1.979039574691017e-02,1.689063447435714e-02,1.761274119694340e-02,7.049437038132660e-03,-3.037368543761564e-07,-1.698879636406342e-06,1.256306644273567e+01,9.749428244378587e-01,-2.115850787782205e-01,5.691363337786090e-03
