y/delta,y^+,U,dU/dy,W,P,u'u',v'v',w'w',u'v',u'w',v'w',k,omega_x'omega_x',omega_y'omega_y',omega_z'omega_z',omega_x'omega_y',omega_x'omega_z',omega_y'omega_z',p'p',u'p',v'p',w'p'
4.193425327163525e-02,9.190025286460541e+00,1.418477612007132e-02,1.341731598636778e-03,1.005729942892383e-03,3.764979178066556e-04,2.241057702518645e-01,3.764979178066556e-04,4.198196795211935e-03,1.052260150122775e-03,9.151947811090608e-03,5.144972290794888e-05,1.120727028174066e-01,1.224593707683252e-04,1.858802666860309e-04,1.638138924571846e-03,4.812374847839562e-05,5.261133690626795e-05,8.715716851898432e-06,3.734897796882983e-02,4.032694545818090e-03,5.547251634582668e-04,1.204023102483365e-03
4.690391998118171e-02,1.027914358863157e+01,1.531635886798512e-02,1.126406980782879e-03,1.085837174972843e-03,4.711562975844680e-04,2.179318324120045e-01,4.711562975844680e-04,4.606776203175738e-03,1.181419458379857e-03,9.185312305588292e-03,5.868368906938354e-05,1.089905132955351e-01,1.277863901950903e-04,1.897060815354877e-04,1.244196791391168e-03,5.236050604370217e-05,4.225363458364058e-05,9.079481511920440e-06,3.812554281715241e-02,4.327147486004557e-03,5.764431435709957e-04,1.301991723526697e-03
5.214842833322808e-02,1.142849431292265e+01,1.644725778682342e-02,9.429723232806796e-04,1.163041850950688e-03,5.749184050635913e-04,2.187899279442059e-01,5.749184050635913e-04,5.003225245537442e-03,1.293233188695600e-03,9.137892075804123e-03,6.260243080032360e-05,1.094239408948756e-01,1.318600779783654e-04,1.961321968348486e-04,9.863274127537320e-04,5.566108878515105e-05,3.265977456821227e-05,9.202200232168849e-06,3.893142134635497e-02,4.624387292882681e-03,5.890640293639787e-04,1.449814117940302e-03
5.766626598361557e-02,1.263774602429020e+01,1.758417942957797e-02,8.001850800961408e-04,1.237268144123781e-03,6.861277278145208e-04,2.199325562388845e-01,6.861277278145208e-04,5.385252491274978e-03,1.410027874385243e-03,9.037500693838612e-03,6.945396038177684e-05,1.099997738741127e-01,1.346534318621511e-04,1.959174289033338e-04,7.520869559790154e-04,5.751838925060572e-05,2.517900526989774e-05,9.123295189755380e-06,3.976945027297169e-02,4.922396796287805e-03,5.933158839355314e-04,1.560605784988813e-03
6.345584176898234e-02,1.390655001421100e+01,1.872964039874750e-02,6.853072532112073e-04,1.309960270434921e-03,8.030339535020589e-04,2.214688226884968e-01,8.030339535020589e-04,5.744899719782801e-03,1.492584517181994e-03,8.922828950812429e-03,7.605570764827803e-05,1.107723884360964e-01,1.361955595176128e-04,1.926683710932374e-04,5.803831295869869e-04,5.887719224524555e-05,2.188541756902420e-05,8.895059263559941e-06,4.060681801897411e-02,5.217655514830964e-03,5.907421418199287e-04,1.670590198060601e-03
6.951548616560277e-02,1.523454040123832e+01,1.987881605293801e-02,5.899116918280196e-04,1.382845676250909e-03,9.238845651131309e-04,2.231821671462050e-01,9.238845651131309e-04,6.070413436958419e-03,1.560700969535269e-03,8.825358040992085e-03,7.798577997265892e-05,1.116333095608809e-01,1.365440520364338e-04,1.869934514562215e-04,5.104102205068555e-04,5.862953517212922e-05,1.733374165042067e-05,8.571363018513239e-06,4.142181981836645e-02,5.507530589956270e-03,6.106435984885248e-04,1.779943800039101e-03
7.584345177082374e-02,1.662133423651020e+01,2.102405408528840e-02,5.076382039185226e-04,1.456476279000812e-03,1.047076910964401e-03,2.248042357609963e-01,1.047076910964401e-03,6.229345303828419e-03,1.617089997274402e-03,8.757122976178608e-03,8.499222331562875e-05,1.124464823027575e-01,1.356832989413223e-04,1.822790769794342e-04,4.142006629321677e-04,5.771094124995114e-05,1.131785101820062e-05,8.196881784121422e-06,4.219543760465610e-02,5.795005524569500e-03,6.049237667832777e-04,1.888364309656368e-03
8.243791380695809e-02,1.806653161417929e+01,2.217076491649490e-02,4.405487546079781e-04,1.530102756658783e-03,1.171364097990887e-03,2.026232294468922e-01,1.171364097990887e-03,6.470980348926979e-03,1.664128372980732e-03,8.709072583045457e-03,9.221577683047153e-05,1.013649579391396e-01,1.338491029229545e-04,1.738536439968834e-04,3.409418439932702e-04,5.630784569641120e-05,9.586821659290551e-06,7.800406910376120e-06,4.291132798306504e-02,6.091528433793910e-03,5.970928682190114e-04,1.994776378707432e-03
8.929697064749043e-02,1.956971578673256e+01,2.333275355971887e-02,3.836984799663957e-04,1.602702387864715e-03,1.270001578467279e-03,2.010319280505814e-01,1.270001578467279e-03,6.702840112331009e-03,1.686317434518777e-03,8.658922849661970e-03,9.682475760702962e-05,1.005738249562416e-01,1.314008305712733e-04,1.644058383658032e-04,2.831686999888265e-04,5.456163614823947e-05,8.095640676365639e-06,7.391054453565774e-06,4.298062354025239e-02,6.309281471250076e-03,5.882682240841893e-04,2.176825007282352e-03
9.641864436544412e-02,2.113045328516766e+01,2.449740085547226e-02,3.367902023673144e-04,1.673715440704656e-03,1.384587687662857e-03,1.938663688002918e-01,1.384587687662857e-03,6.975783480826574e-03,1.724336887886333e-03,8.590486836563035e-03,1.047527449372137e-04,9.699838605622127e-02,1.285712014054520e-04,1.544180695495144e-04,2.448138290988126e-04,5.258490732152039e-05,6.828616461195961e-06,6.966609736199710e-06,4.359355867924730e-02,6.672872895917557e-03,5.796537802985161e-04,2.288430363601041e-03
1.038008813037503e-01,2.274829404399111e+01,2.561476002813771e-02,2.962952994217520e-04,1.741897031220920e-03,1.495763358232246e-03,1.985943873958417e-01,1.495763358232246e-03,7.127809105416603e-03,1.757983550765630e-03,8.502364111158451e-03,1.129181254336845e-04,9.936394426022545e-02,1.254017583977047e-04,1.475589032098222e-04,2.479136009625871e-04,5.045879598796410e-05,5.821267064751106e-06,6.532231519942008e-06,4.412523648648783e-02,7.080464277399034e-03,5.724461802985994e-04,2.249199353723562e-03
1.114415526674554e-01,2.442277153100244e+01,2.663593659159508e-02,2.619090780601971e-04,1.803173149412134e-03,1.603344388218480e-03,1.969623362112125e-01,1.603344388218480e-03,7.259067717209954e-03,1.788178405767819e-03,8.391024863861360e-03,1.212997171244650e-04,9.855128951861686e-02,1.220581161591063e-04,1.374635119885383e-04,2.184050472034130e-04,4.825542780147850e-05,5.085396243366730e-06,6.095650459909286e-06,4.456597533564433e-02,7.540964398728632e-03,5.676825640937383e-04,2.334592745279973e-03
1.193384551375956e-01,2.615340288182680e+01,2.517532033466578e-02,2.309361303453932e-04,1.851238487730203e-03,1.707336513338033e-03,1.951914632231716e-01,1.707336513338033e-03,7.371982012543441e-03,1.815744158749797e-03,8.244282158511041e-03,1.298187123198771e-04,9.766904375487377e-02,1.184392325359586e-04,1.276676978423858e-04,1.961645561732147e-04,4.603672296284547e-05,4.850605438669105e-06,5.665850628159022e-06,4.491824134241512e-02,8.057288715306971e-03,5.660752399187682e-04,2.415565194215091e-03
1.274893115065617e-01,2.793968903915715e+01,2.576288651604833e-02,2.065748372802447e-04,1.881767346579127e-03,1.781556166713170e-03,1.934890434894188e-01,1.781556166713170e-03,7.466991224264292e-03,1.841253194594550e-03,8.067411431263993e-03,1.383094776380126e-04,9.682063293891520e-02,1.144048294809906e-04,1.141627142832486e-04,1.724305475781176e-04,4.383560271859282e-05,4.405590269513512e-06,5.259031066714892e-06,4.519635627114715e-02,8.629141508517880e-03,5.679391262423184e-04,2.495267402249175e-03
1.358917713347718e-01,2.978111489666613e+01,2.254914367729508e-02,1.859676661034190e-04,1.895785449512653e-03,1.875473111562651e-03,1.821073314284976e-01,1.875473111562651e-03,7.555280620356818e-03,1.865030132831602e-03,7.890248704866843e-03,1.466687283518572e-04,9.113681998052875e-02,1.099356941163607e-04,1.064579654912447e-04,1.516913812115782e-04,4.166598980606776e-05,3.787609420663930e-06,4.889747255655726e-06,4.541224459812418e-02,9.253250050575123e-03,5.732928482291988e-04,2.573710463437832e-03
1.445434116284596e-01,3.167714944754562e+01,2.280924396359742e-02,1.685122321977635e-04,1.898764776337619e-03,1.966421057039890e-03,1.801616365822346e-01,1.966421057039890e-03,7.655510883809898e-03,1.887448985804245e-03,7.734750679196296e-03,1.549482223479253e-04,9.016746774010968e-02,1.043679805607457e-04,1.006447964374271e-04,1.348143844995032e-04,3.954180874504226e-05,3.544368775811514e-06,4.562539376795455e-06,4.557002995924034e-02,9.922338067895435e-03,5.818549754561649e-04,2.647373308930736e-03
1.534417375383876e-01,3.362724593763191e+01,2.313643285071686e-02,1.536149289519449e-04,1.896959222953509e-03,2.013978506558175e-03,1.583810865010725e-01,2.013978506558175e-03,7.775557005908170e-03,1.908931979872129e-03,7.591887156809834e-03,1.633570749934923e-04,7.929231355786828e-02,1.006770114233671e-04,9.376395056010906e-05,1.208859114763670e-04,3.746888406992292e-05,3.294952220991395e-06,4.277666358098705e-06,4.567846250651166e-02,1.063293976113708e-02,5.837311316264634e-04,2.709283373325769e-03
1.625841830792791e-01,3.563084202307152e+01,2.399076106411846e-02,1.401600922280901e-04,1.892788557031233e-03,2.087734535270640e-03,1.552830261794784e-01,2.087734535270640e-03,7.903311652495523e-03,1.929817135069881e-03,7.432526495844994e-03,1.721985706825235e-04,7.774901798418871e-02,9.602886945052294e-05,8.746868396938744e-05,1.001230894182925e-04,3.545393445637090e-05,3.040717810160352e-06,4.032873032595231e-06,4.575841413910745e-02,1.138438717230347e-02,6.353801363855143e-04,2.754962270373041e-03
1.719681118697645e-01,3.768735993248277e+01,2.437064636049307e-02,1.294175756017089e-04,1.884255731162356e-03,2.157861362103618e-03,1.527526599167478e-01,2.157861362103618e-03,8.168986021729573e-03,1.950443124924305e-03,7.243692607422625e-03,1.816775669233537e-04,7.649307780760765e-02,9.154113881357215e-05,8.110803123923712e-05,9.255963923954775e-05,3.352600209675338e-05,2.857195210034937e-06,3.830333605156583e-06,4.582823029864908e-02,1.217435793173162e-02,6.544106977913988e-04,2.785286758401973e-03
1.815908178926267e-01,3.979620663356607e+01,2.484195845690905e-02,1.196301538591654e-04,1.869063356321300e-03,2.226274103976748e-03,1.638422852949133e-01,2.226274103976748e-03,8.173204402277251e-03,1.970834000151404e-03,7.191408125412893e-03,1.918384854879871e-04,8.203056140434371e-02,8.727082056117509e-05,7.605252449866681e-05,8.426594428406666e-05,3.169685297086498e-05,2.724018621018629e-06,3.666765961825226e-06,4.588774714230269e-02,1.299417566708365e-02,6.749888281523174e-04,2.802536219686374e-03
1.914495262751283e-01,4.195677400411503e+01,2.646969820716937e-02,1.112739706837513e-04,1.847140497339868e-03,2.295015893228264e-03,1.610664631084006e-01,2.295015893228264e-03,8.145807174238897e-03,1.990630635482936e-03,6.896440529615261e-03,2.026506791573664e-04,8.064432219741173e-02,8.220143542753364e-05,7.147781783824135e-05,7.677323521440571e-05,2.996256034090004e-05,2.657016338480354e-06,3.533153544706131e-06,4.592012636609404e-02,1.382712889084224e-02,6.965048653094813e-04,2.806614837016374e-03
2.015413940891936e-01,4.416843900737884e+01,2.751233944829819e-02,1.047605974014504e-04,1.819582102975376e-03,2.365087523940365e-03,1.344236937859968e-01,2.365087523940365e-03,8.102135020299760e-03,2.010009737845479e-03,6.606378608866430e-03,2.076152267333557e-04,6.734420480255614e-02,7.823481700116703e-05,6.732963431833719e-05,7.225664478639095e-05,2.832457255154842e-05,2.576059540773237e-06,3.423439704888681e-06,4.590902860649062e-02,1.467570754403599e-02,7.178008357301495e-04,2.795953561569385e-03
2.118635111712157e-01,4.643056387172582e+01,2.783289582940317e-02,9.980460523922894e-05,1.785851006955297e-03,2.435898538646068e-03,1.319670342860203e-01,2.435898538646068e-03,8.056153378682351e-03,2.029740112468976e-03,6.336206435863180e-03,2.164176513051512e-04,6.611757207278389e-02,7.549585679053343e-05,6.355287295916691e-05,6.735257970994205e-05,2.677688594127609e-05,2.477552469167007e-06,3.336841878409996e-06,4.584351911921850e-02,1.790650162130740e-02,7.377159963037177e-04,2.773394246790890e-03
2.224129009612524e-01,4.874249627455565e+01,2.825331906754871e-02,9.499562505635952e-05,1.746284192109097e-03,2.471998659218352e-03,1.119645930514912e-01,2.471998659218352e-03,7.994599998578263e-03,2.050725049488141e-03,6.093565731658142e-03,2.253854798632000e-04,5.613843269920900e-02,7.191216778004130e-05,6.010325705012099e-05,6.320323122639975e-05,2.531752960755259e-05,2.420561805846568e-06,3.266785335527624e-06,4.642309247877906e-02,1.908927967033820e-02,7.559612330806140e-04,2.810685909257140e-03
2.331865213613683e-01,5.110356953040788e+01,2.880584141029804e-02,9.070924959318625e-05,1.704430909336562e-03,2.538099424781025e-03,1.091532643116720e-01,2.538099424781025e-03,7.917166063939803e-03,2.073982507261098e-03,5.872815588873020e-03,2.347561273471020e-04,5.473472064665125e-02,6.715417853671441e-05,5.694211523196818e-05,5.970878725345118e-05,2.394167026016619e-05,2.361559139742203e-06,3.201697681160296e-06,4.623094309105959e-02,2.029542850809856e-02,7.727761845050088e-04,2.786380441533157e-03
2.441812656128760e-01,5.351310278321218e+01,2.870105194474832e-02,8.684340535529852e-05,1.664143455112735e-03,2.609434235148553e-03,1.069966477773260e-01,2.609434235148553e-03,7.838974285741693e-03,2.100409813396994e-03,5.667674269357412e-03,2.444025544492816e-04,5.365757472264575e-02,6.432462901660705e-05,5.405343362520927e-05,5.638072168405941e-05,2.264524402774064e-05,2.301602551487964e-06,3.144492388346248e-06,4.607834178072037e-02,2.151578766369319e-02,7.881589046794072e-04,2.707397406573869e-03
2.553939631922236e-01,5.597040120262484e+01,2.910784919043517e-02,8.593955618494828e-05,1.625890438369858e-03,2.686132765331939e-03,1.582877699553684e-01,2.686132765331939e-03,7.766697432265030e-03,2.130670730454325e-03,5.462563782755533e-03,2.542825617335148e-04,7.925048109582830e-02,6.109239076819477e-05,5.144325200049908e-05,5.323779230043504e-05,2.142565759497195e-05,2.250571103096384e-06,3.361834596311704e-06,4.506862201921390e-02,2.270111442670932e-02,8.017789013517567e-04,2.688417378798447e-03
2.668213807252695e-01,5.847475618439507e+01,2.962044878332422e-02,7.903637224977147e-05,1.585150804796121e-03,2.768362075797255e-03,1.525049166845599e-01,2.768362075797255e-03,7.690578245325701e-03,2.165147098007591e-03,5.254094551135506e-03,2.644535040204578e-04,7.636189893411298e-02,5.940704548209371e-05,4.907790692910342e-05,5.003283378755288e-05,2.027868630015389e-05,2.195838654835147e-06,3.314448530868056e-06,4.476449592659735e-02,2.380199831298630e-02,8.136754062831217e-04,2.662354138835085e-03
2.784602229196816e-01,6.102544555470325e+01,3.019089294175848e-02,7.658924636100847e-05,1.537478597221483e-03,2.898902982052481e-03,1.144716181208481e-01,2.898902982052481e-03,7.603642589705058e-03,2.227154055347129e-03,4.960703591925264e-03,2.747109924262853e-04,5.738024567378700e-02,5.686247132595083e-05,4.690455745226729e-05,4.763019580242489e-05,1.930411216328156e-05,2.181841365506207e-06,3.267322331131607e-06,4.444023064692570e-02,2.322865855995684e-02,8.246890800952777e-04,2.698469137479214e-03
2.903071335151914e-01,6.362173377841214e+01,2.902082563020435e-02,7.397701627344695e-05,1.482906193383836e-03,3.122776599155859e-03,1.413806549083606e-01,3.122776599155859e-03,7.531991674528274e-03,2.262075422911280e-03,5.031724402487772e-03,2.846946282835061e-04,7.080778949838488e-02,5.452646740259577e-05,4.489536045167468e-05,4.544755329304505e-05,1.822891411042806e-05,2.182884683483746e-06,3.131677290292173e-06,4.415093593979943e-02,2.432099569583639e-02,8.360946142193925e-04,2.686490581642228e-03
3.023586962514291e-01,6.626287217117100e+01,2.924071662580545e-02,7.185968063519071e-05,1.471365976946480e-03,3.202740236188471e-03,1.351509579570711e-01,3.202740236188471e-03,7.490562136038247e-03,2.298610940454793e-03,4.724977829476402e-03,3.038972701622108e-04,6.769813051859030e-02,5.235455633274303e-05,4.304888145602845e-05,4.345730804727399e-05,1.732108496078716e-05,2.136853495292010e-06,3.102493654859492e-06,4.391968271267535e-02,2.542494877866978e-02,8.164449920196471e-04,2.667553013164244e-03
3.146114358530614e-01,6.894809911531175e+01,2.952559841508768e-02,7.048041236526092e-05,1.435363857219252e-03,3.282471486901657e-03,1.337534191803984e-01,3.282471486901657e-03,7.444799525230079e-03,2.336187135651516e-03,4.685158880976608e-03,3.149952321820458e-04,6.700032985269655e-02,5.028808907300643e-05,4.135851762497965e-05,4.147432130028535e-05,1.647585844879257e-05,2.078690900268506e-06,3.147653917950382e-06,4.372663110190739e-02,2.655148705316415e-02,8.298301589723379e-04,2.636771043537184e-03
3.270618190319470e-01,7.167664027947446e+01,3.054288472630672e-02,6.862865691697197e-05,1.398680350431008e-03,3.362396234354453e-03,1.282910277520540e-01,3.362396234354453e-03,7.372017279605438e-03,2.374680393401247e-03,4.389876912757665e-03,3.265121970291690e-04,6.427332290477498e-02,4.830618872213107e-05,3.981795592118200e-05,3.978321807788895e-05,1.579347371448049e-05,2.014604132732473e-06,3.124024356963269e-06,4.357551641324746e-02,2.764544006880491e-02,8.004081659502444e-04,2.589203927935621e-03
